"hh","state","source","value","year","sname"
"hh5","54","hseval",642190371.5,2014,"west virginia"
"hh1","55","hseval",136073388.63,2014,"wisconsin"
"hh2","55","hseval",386127276.5,2014,"wisconsin"
"hh3","55","hseval",852698235.15,2014,"wisconsin"
"hh4","55","hseval",1365282808.4,2014,"wisconsin"
"hh5","55","hseval",3488440423.2,2014,"wisconsin"
"hh1","56","hseval",17374698.5,2014,"wyoming"
"hh2","56","hseval",68067610.37,2014,"wyoming"
"hh3","56","hseval",63493081.59,2014,"wyoming"
"hh4","56","hseval",144692569.38,2014,"wyoming"
"hh5","56","hseval",275618655.42,2014,"wyoming"
"hh1","0","hfrval",385449439.62,2014,"united states"
"hh2","0","hfrval",2431257085.88,2014,"united states"
"hh3","0","hfrval",3982428783.88,2014,"united states"
"hh4","0","hfrval",13171783376.93,2014,"united states"
"hh5","0","hfrval",10974181915.07,2014,"united states"
"hh1","1","hfrval",0,2014,"alabama"
"hh2","1","hfrval",115686100,2014,"alabama"
"hh3","1","hfrval",24375300,2014,"alabama"
"hh4","1","hfrval",104395265.1,2014,"alabama"
"hh5","1","hfrval",131473960,2014,"alabama"
"hh1","2","hfrval",5679520,2014,"alaska"
"hh2","2","hfrval",13194.26,2014,"alaska"
"hh3","2","hfrval",-197.72,2014,"alaska"
"hh4","2","hfrval",8212656.03,2014,"alaska"
"hh5","2","hfrval",72872012.1,2014,"alaska"
"hh1","4","hfrval",0,2014,"arizona"
"hh2","4","hfrval",-5885.11,2014,"arizona"
"hh3","4","hfrval",6139.27,2014,"arizona"
"hh4","4","hfrval",48649642.92,2014,"arizona"
"hh5","4","hfrval",163664604,2014,"arizona"
"hh1","5","hfrval",-607.62,2014,"arkansas"
"hh2","5","hfrval",7485650,2014,"arkansas"
"hh3","5","hfrval",33832056.9,2014,"arkansas"
"hh4","5","hfrval",201890750,2014,"arkansas"
"hh5","5","hfrval",61383393.89,2014,"arkansas"
"hh1","6","hfrval",69751355.69,2014,"california"
"hh2","6","hfrval",151441156.18,2014,"california"
"hh3","6","hfrval",316114798.92,2014,"california"
"hh4","6","hfrval",277537887.46,2014,"california"
"hh5","6","hfrval",465482406.15,2014,"california"
"hh1","8","hfrval",0,2014,"colorado"
"hh2","8","hfrval",4004.08,2014,"colorado"
"hh3","8","hfrval",236100560,2014,"colorado"
"hh4","8","hfrval",216842985.35,2014,"colorado"
"hh5","8","hfrval",393781500,2014,"colorado"
"hh1","9","hfrval",0,2014,"connecticut"
"hh2","9","hfrval",1815.68,2014,"connecticut"
"hh3","9","hfrval",-142006.98,2014,"connecticut"
"hh4","9","hfrval",920987.55,2014,"connecticut"
"hh5","9","hfrval",168441833.54,2014,"connecticut"
"hh1","10","hfrval",2944154.84,2014,"delaware"
"hh2","10","hfrval",13163074.46,2014,"delaware"
"hh3","10","hfrval",1002.4,2014,"delaware"
"hh4","10","hfrval",22791902.75,2014,"delaware"
"hh5","10","hfrval",2847900,2014,"delaware"
"hh1","11","hfrval",0,2014,"district of columbia"
"hh2","11","hfrval",1544000,2014,"district of columbia"
"hh3","11","hfrval",353480,2014,"district of columbia"
"hh4","11","hfrval",601.55,2014,"district of columbia"
"hh5","11","hfrval",12520776.68,2014,"district of columbia"
"hh1","12","hfrval",3202127.17,2014,"florida"
"hh2","12","hfrval",5433.03,2014,"florida"
"hh3","12","hfrval",204472534.15,2014,"florida"
"hh4","12","hfrval",259514013.62,2014,"florida"
"hh5","12","hfrval",75318859.49,2014,"florida"
"hh1","13","hfrval",18275520,2014,"georgia"
"hh2","13","hfrval",-363540.53,2014,"georgia"
"hh3","13","hfrval",36262463.51,2014,"georgia"
"hh4","13","hfrval",268077514.78,2014,"georgia"
"hh5","13","hfrval",73489006.95,2014,"georgia"
"hh1","15","hfrval",8862705,2014,"hawaii"
"hh2","15","hfrval",0,2014,"hawaii"
"hh3","15","hfrval",367.1,2014,"hawaii"
"hh4","15","hfrval",12942933.22,2014,"hawaii"
"hh5","15","hfrval",3822919,2014,"hawaii"
"hh1","16","hfrval",-7529546.97,2014,"idaho"
"hh2","16","hfrval",36896389.52,2014,"idaho"
"hh3","16","hfrval",69276146.07,2014,"idaho"
"hh4","16","hfrval",145448582.53,2014,"idaho"
"hh5","16","hfrval",63628440,2014,"idaho"
"hh1","17","hfrval",-30387167.47,2014,"illinois"
"hh2","17","hfrval",9196854.25,2014,"illinois"
"hh3","17","hfrval",120796634.96,2014,"illinois"
"hh4","17","hfrval",311279627.76,2014,"illinois"
"hh5","17","hfrval",200261018.28,2014,"illinois"
"hh1","18","hfrval",15527760,2014,"indiana"
"hh2","18","hfrval",149495330.77,2014,"indiana"
"hh3","18","hfrval",86926718,2014,"indiana"
"hh4","18","hfrval",307545072.13,2014,"indiana"
"hh5","18","hfrval",304377290.79,2014,"indiana"
"hh1","19","hfrval",51349620,2014,"iowa"
"hh2","19","hfrval",47170183.41,2014,"iowa"
"hh3","19","hfrval",335288560.89,2014,"iowa"
"hh4","19","hfrval",1656961771.96,2014,"iowa"
"hh5","19","hfrval",199133396.58,2014,"iowa"
"hh1","20","hfrval",16704000,2014,"kansas"
"hh2","20","hfrval",112339761.81,2014,"kansas"
"hh3","20","hfrval",7588000,2014,"kansas"
"hh4","20","hfrval",927004028.48,2014,"kansas"
"hh5","20","hfrval",460171217.02,2014,"kansas"
"hh1","21","hfrval",0,2014,"kentucky"
"hh2","21","hfrval",114925955.93,2014,"kentucky"
"hh3","21","hfrval",109784350,2014,"kentucky"
"hh4","21","hfrval",225994914.56,2014,"kentucky"
"hh5","21","hfrval",1068702699.97,2014,"kentucky"
"hh1","22","hfrval",-1859552.79,2014,"louisiana"
"hh2","22","hfrval",23909447.89,2014,"louisiana"
"hh3","22","hfrval",820.01,2014,"louisiana"
"hh4","22","hfrval",26224267.49,2014,"louisiana"
"hh5","22","hfrval",3214.91,2014,"louisiana"
"hh1","23","hfrval",601.17,2014,"maine"
"hh2","23","hfrval",6452469.78,2014,"maine"
"hh3","23","hfrval",5181310.94,2014,"maine"
"hh4","23","hfrval",4076221.57,2014,"maine"
"hh5","23","hfrval",72092328.42,2014,"maine"
"hh1","24","hfrval",-180342,2014,"maryland"
"hh2","24","hfrval",5091458.57,2014,"maryland"
"hh3","24","hfrval",18135600,2014,"maryland"
"hh4","24","hfrval",2848.55,2014,"maryland"
"hh5","24","hfrval",28964686.07,2014,"maryland"
"hh1","25","hfrval",0,2014,"massachusetts"
"hh2","25","hfrval",1329.82,2014,"massachusetts"
"hh3","25","hfrval",0,2014,"massachusetts"
"hh4","25","hfrval",433584908.49,2014,"massachusetts"
"hh5","25","hfrval",66151136.62,2014,"massachusetts"
"hh1","26","hfrval",-815.11,2014,"michigan"
"hh2","26","hfrval",23626487.65,2014,"michigan"
"hh3","26","hfrval",6655870.56,2014,"michigan"
"hh4","26","hfrval",717239241.32,2014,"michigan"
"hh5","26","hfrval",100455226.06,2014,"michigan"
"hh1","27","hfrval",13170948.17,2014,"minnesota"
"hh2","27","hfrval",219128073.37,2014,"minnesota"
"hh3","27","hfrval",391187153.01,2014,"minnesota"
"hh4","27","hfrval",1717144144.98,2014,"minnesota"
"hh5","27","hfrval",758122253.28,2014,"minnesota"
"hh1","28","hfrval",9586145.04,2014,"mississippi"
"hh2","28","hfrval",6693898.58,2014,"mississippi"
"hh3","28","hfrval",82422605.81,2014,"mississippi"
"hh4","28","hfrval",165666848.61,2014,"mississippi"
"hh5","28","hfrval",-14147385.12,2014,"mississippi"
"hh1","29","hfrval",30463000,2014,"missouri"
"hh2","29","hfrval",231448639.85,2014,"missouri"
"hh3","29","hfrval",100915687.66,2014,"missouri"
"hh4","29","hfrval",458941249.78,2014,"missouri"
"hh5","29","hfrval",633245188.13,2014,"missouri"
"hh1","30","hfrval",9265317.12,2014,"montana"
"hh2","30","hfrval",48256407.57,2014,"montana"
"hh3","30","hfrval",13819155.61,2014,"montana"
"hh4","30","hfrval",99859945,2014,"montana"
"hh5","30","hfrval",251820887.14,2014,"montana"
"hh1","31","hfrval",2107723,2014,"nebraska"
"hh2","31","hfrval",15630860.37,2014,"nebraska"
"hh3","31","hfrval",77279086.18,2014,"nebraska"
"hh4","31","hfrval",330411886.34,2014,"nebraska"
"hh5","31","hfrval",103240470.38,2014,"nebraska"
"hh1","32","hfrval",0,2014,"nevada"
"hh2","32","hfrval",0,2014,"nevada"
"hh3","32","hfrval",60870950,2014,"nevada"
"hh4","32","hfrval",76475195.62,2014,"nevada"
"hh5","32","hfrval",12603033.46,2014,"nevada"
"hh1","33","hfrval",0,2014,"new hampshire"
"hh2","33","hfrval",6543117.99,2014,"new hampshire"
"hh3","33","hfrval",344.98,2014,"new hampshire"
"hh4","33","hfrval",1609509.79,2014,"new hampshire"
"hh5","33","hfrval",15998819.82,2014,"new hampshire"
"hh1","34","hfrval",0,2014,"new jersey"
"hh2","34","hfrval",0,2014,"new jersey"
"hh3","34","hfrval",170035917,2014,"new jersey"
"hh4","34","hfrval",-145577.55,2014,"new jersey"
"hh5","34","hfrval",-779178,2014,"new jersey"
"hh1","35","hfrval",18179913.23,2014,"new mexico"
"hh2","35","hfrval",68886308.34,2014,"new mexico"
"hh3","35","hfrval",11470006.05,2014,"new mexico"
"hh4","35","hfrval",60379778.17,2014,"new mexico"
"hh5","35","hfrval",79457360.04,2014,"new mexico"
"hh1","36","hfrval",3379.57,2014,"new york"
"hh2","36","hfrval",1637397.28,2014,"new york"
"hh3","36","hfrval",199595689.07,2014,"new york"
"hh4","36","hfrval",64214703.98,2014,"new york"
"hh5","36","hfrval",262479880,2014,"new york"
"hh1","37","hfrval",-7427520,2014,"north carolina"
"hh2","37","hfrval",678.77,2014,"north carolina"
"hh3","37","hfrval",231368783.02,2014,"north carolina"
"hh4","37","hfrval",83748229.26,2014,"north carolina"
"hh5","37","hfrval",318016322.96,2014,"north carolina"
"hh1","38","hfrval",4212325.48,2014,"north dakota"
"hh2","38","hfrval",6856968.63,2014,"north dakota"
"hh3","38","hfrval",84919106.97,2014,"north dakota"
"hh4","38","hfrval",279348196.18,2014,"north dakota"
"hh5","38","hfrval",422909722.83,2014,"north dakota"
"hh1","39","hfrval",35209294.47,2014,"ohio"
"hh2","39","hfrval",94717128.47,2014,"ohio"
"hh3","39","hfrval",110619075.44,2014,"ohio"
"hh4","39","hfrval",-1668853.24,2014,"ohio"
"hh5","39","hfrval",857415312.08,2014,"ohio"
"hh1","40","hfrval",30555931.48,2014,"oklahoma"
"hh2","40","hfrval",219919024,2014,"oklahoma"
"hh3","40","hfrval",162996810.98,2014,"oklahoma"
"hh4","40","hfrval",601128942.94,2014,"oklahoma"
"hh5","40","hfrval",1275456791.6,2014,"oklahoma"
"hh1","41","hfrval",57799250,2014,"oregon"
"hh2","41","hfrval",2110.23,2014,"oregon"
"hh3","41","hfrval",118205430,2014,"oregon"
"hh4","41","hfrval",193500884.95,2014,"oregon"
"hh5","41","hfrval",26166769.64,2014,"oregon"
"hh1","42","hfrval",-3780252,2014,"pennsylvania"
"hh2","42","hfrval",39632368,2014,"pennsylvania"
"hh3","42","hfrval",12857890.49,2014,"pennsylvania"
"hh4","42","hfrval",452652679.73,2014,"pennsylvania"
"hh5","42","hfrval",12247726.92,2014,"pennsylvania"
"hh1","44","hfrval",0,2014,"rhode island"
"hh2","44","hfrval",-401.6,2014,"rhode island"
"hh3","44","hfrval",16222500,2014,"rhode island"
"hh4","44","hfrval",642.86,2014,"rhode island"
"hh5","44","hfrval",666908.88,2014,"rhode island"
"hh1","45","hfrval",-11104380,2014,"south carolina"
"hh2","45","hfrval",3140539.68,2014,"south carolina"
"hh3","45","hfrval",3440.38,2014,"south carolina"
"hh4","45","hfrval",14312658.77,2014,"south carolina"
"hh5","45","hfrval",52231990,2014,"south carolina"
"hh1","46","hfrval",12927731.92,2014,"south dakota"
"hh2","46","hfrval",26155717.34,2014,"south dakota"
"hh3","46","hfrval",18682436.29,2014,"south dakota"
"hh4","46","hfrval",186929894.58,2014,"south dakota"
"hh5","46","hfrval",426075128.44,2014,"south dakota"
"hh1","47","hfrval",-19371870,2014,"tennessee"
"hh2","47","hfrval",18728865.75,2014,"tennessee"
"hh3","47","hfrval",1881.25,2014,"tennessee"
"hh4","47","hfrval",173183640,2014,"tennessee"
"hh5","47","hfrval",-10739300,2014,"tennessee"
"hh1","48","hfrval",0,2014,"texas"
"hh2","48","hfrval",314353198.84,2014,"texas"
"hh3","48","hfrval",89859399.05,2014,"texas"
"hh4","48","hfrval",573162902.92,2014,"texas"
"hh5","48","hfrval",313449727.42,2014,"texas"
"hh1","49","hfrval",968.69,2014,"utah"
"hh2","49","hfrval",25312771.84,2014,"utah"
"hh3","49","hfrval",9207667.01,2014,"utah"
"hh4","49","hfrval",120725178.2,2014,"utah"
"hh5","49","hfrval",21805868.15,2014,"utah"
"hh1","50","hfrval",1725974,2014,"vermont"
"hh2","50","hfrval",5012569.4,2014,"vermont"
"hh3","50","hfrval",36699791.62,2014,"vermont"
"hh4","50","hfrval",31133357.7,2014,"vermont"
"hh5","50","hfrval",-402550.37,2014,"vermont"
"hh1","51","hfrval",0,2014,"virginia"
"hh2","51","hfrval",107381400,2014,"virginia"
"hh3","51","hfrval",17711924.86,2014,"virginia"
"hh4","51","hfrval",355098598.4,2014,"virginia"
"hh5","51","hfrval",531932001.83,2014,"virginia"
"hh1","53","hfrval",47970796,2014,"washington"
"hh2","53","hfrval",10109797.04,2014,"washington"
"hh3","53","hfrval",108885776.57,2014,"washington"
"hh4","53","hfrval",215093948.72,2014,"washington"
"hh5","53","hfrval",18234588.03,2014,"washington"
"hh1","54","hfrval",-67911.51,2014,"west virginia"
"hh2","54","hfrval",4529760,2014,"west virginia"
"hh3","54","hfrval",69213359.79,2014,"west virginia"
"hh4","54","hfrval",72008638.35,2014,"west virginia"
"hh5","54","hfrval",27401454.03,2014,"west virginia"
"hh1","55","hfrval",-436.95,2014,"wisconsin"
"hh2","55","hfrval",139099085,2014,"wisconsin"
"hh3","55","hfrval",176444850.08,2014,"wisconsin"
"hh4","55","hfrval",647928317.37,2014,"wisconsin"
"hh5","55","hfrval",315768724.34,2014,"wisconsin"
"hh1","56","hfrval",1683780,2014,"wyoming"
"hh2","56","hfrval",129.69,2014,"wyoming"
"hh3","56","hfrval",-78444.27,2014,"wyoming"
"hh4","56","hfrval",21799209.35,2014,"wyoming"
"hh5","56","hfrval",74463572.64,2014,"wyoming"
"hh1","0","hucval",2935000346.95,2014,"united states"
"hh2","0","hucval",4575242066.38,2014,"united states"
"hh3","0","hucval",4199507558.3,2014,"united states"
"hh4","0","hucval",7246993716.16,2014,"united states"
"hh5","0","hucval",3022659707.65,2014,"united states"
"hh1","1","hucval",35775192.26,2014,"alabama"
"hh2","1","hucval",39131252.64,2014,"alabama"
"hh3","1","hucval",24586999,2014,"alabama"
"hh4","1","hucval",51925388.16,2014,"alabama"
"hh5","1","hucval",23035454.62,2014,"alabama"
"hh1","2","hucval",7391256.58,2014,"alaska"
"hh2","2","hucval",13374656.26,2014,"alaska"
"hh3","2","hucval",23871379,2014,"alaska"
"hh4","2","hucval",24894974.9,2014,"alaska"
"hh5","2","hucval",15079584.95,2014,"alaska"
"hh1","4","hucval",55606039.84,2014,"arizona"
"hh2","4","hucval",50463959.62,2014,"arizona"
"hh3","4","hucval",72774370.34,2014,"arizona"
"hh4","4","hucval",69992316.18,2014,"arizona"
"hh5","4","hucval",824954.2,2014,"arizona"
"hh1","5","hucval",28553667.58,2014,"arkansas"
"hh2","5","hucval",13066634.56,2014,"arkansas"
"hh3","5","hucval",23238704.69,2014,"arkansas"
"hh4","5","hucval",34683457.3,2014,"arkansas"
"hh5","5","hucval",0,2014,"arkansas"
"hh1","6","hucval",453094072.36,2014,"california"
"hh2","6","hucval",677224869.03,2014,"california"
"hh3","6","hucval",578904082.8,2014,"california"
"hh4","6","hucval",1140237997.78,2014,"california"
"hh5","6","hucval",222638207.21,2014,"california"
"hh1","8","hucval",21865500.41,2014,"colorado"
"hh2","8","hucval",120266475.76,2014,"colorado"
"hh3","8","hucval",66817206.26,2014,"colorado"
"hh4","8","hucval",214656351.06,2014,"colorado"
"hh5","8","hucval",13661000,2014,"colorado"
"hh1","9","hucval",3434767.8,2014,"connecticut"
"hh2","9","hucval",88886005.2,2014,"connecticut"
"hh3","9","hucval",82377694.1,2014,"connecticut"
"hh4","9","hucval",118273686.53,2014,"connecticut"
"hh5","9","hucval",46312823.84,2014,"connecticut"
"hh1","10","hucval",12756707.22,2014,"delaware"
"hh2","10","hucval",14497423.92,2014,"delaware"
"hh3","10","hucval",11713025.69,2014,"delaware"
"hh4","10","hucval",6307506.46,2014,"delaware"
"hh5","10","hucval",1587147,2014,"delaware"
"hh1","11","hucval",17400227.64,2014,"district of columbia"
"hh2","11","hucval",12544527.7,2014,"district of columbia"
"hh3","11","hucval",5891148.96,2014,"district of columbia"
"hh4","11","hucval",12998145.56,2014,"district of columbia"
"hh5","11","hucval",8445942.3,2014,"district of columbia"
"hh1","12","hucval",150784499.62,2014,"florida"
"hh2","12","hucval",76796691.84,2014,"florida"
"hh3","12","hucval",132649544.21,2014,"florida"
"hh4","12","hucval",145922688.58,2014,"florida"
"hh5","12","hucval",67993784.6,2014,"florida"
"hh1","13","hucval",18105209.86,2014,"georgia"
"hh2","13","hucval",115865096.04,2014,"georgia"
"hh3","13","hucval",88084336.2,2014,"georgia"
"hh4","13","hucval",98247987.99,2014,"georgia"
"hh5","13","hucval",28664901.4,2014,"georgia"
"hh1","15","hucval",7579393.44,2014,"hawaii"
"hh2","15","hucval",3110610.51,2014,"hawaii"
"hh3","15","hucval",45102421.7,2014,"hawaii"
"hh4","15","hucval",35548815.83,2014,"hawaii"
"hh5","15","hucval",24555497.82,2014,"hawaii"
"hh1","16","hucval",15101697.32,2014,"idaho"
"hh2","16","hucval",20923376.21,2014,"idaho"
"hh3","16","hucval",32205215.51,2014,"idaho"
"hh4","16","hucval",56070746.52,2014,"idaho"
"hh5","16","hucval",9015034.97,2014,"idaho"
"hh1","17","hucval",152939577.06,2014,"illinois"
"hh2","17","hucval",372720652.87,2014,"illinois"
"hh3","17","hucval",217647150.56,2014,"illinois"
"hh4","17","hucval",529181654.21,2014,"illinois"
"hh5","17","hucval",116512854.8,2014,"illinois"
"hh1","18","hucval",3931714.9,2014,"indiana"
"hh2","18","hucval",57719879.17,2014,"indiana"
"hh3","18","hucval",45671561.8,2014,"indiana"
"hh4","18","hucval",119249468.88,2014,"indiana"
"hh5","18","hucval",430798914.06,2014,"indiana"
"hh1","19","hucval",1892088.3,2014,"iowa"
"hh2","19","hucval",43346224.25,2014,"iowa"
"hh3","19","hucval",26618713.84,2014,"iowa"
"hh4","19","hucval",44828898.66,2014,"iowa"
"hh5","19","hucval",3653906,2014,"iowa"
"hh1","20","hucval",6326775.2,2014,"kansas"
"hh2","20","hucval",42662232,2014,"kansas"
"hh3","20","hucval",19747940.86,2014,"kansas"
"hh4","20","hucval",29945515.48,2014,"kansas"
"hh5","20","hucval",18667586.34,2014,"kansas"
"hh1","21","hucval",5151531,2014,"kentucky"
"hh2","21","hucval",58203798.9,2014,"kentucky"
"hh3","21","hucval",77710696.13,2014,"kentucky"
"hh4","21","hucval",35309619.75,2014,"kentucky"
"hh5","21","hucval",7848552,2014,"kentucky"
"hh1","22","hucval",5095556.62,2014,"louisiana"
"hh2","22","hucval",37309531.17,2014,"louisiana"
"hh3","22","hucval",41832008.24,2014,"louisiana"
"hh4","22","hucval",68009903.79,2014,"louisiana"
"hh5","22","hucval",2211238.88,2014,"louisiana"
"hh1","23","hucval",5248313.44,2014,"maine"
"hh2","23","hucval",33418362.71,2014,"maine"
"hh3","23","hucval",25504653.44,2014,"maine"
"hh4","23","hucval",14954195.22,2014,"maine"
"hh5","23","hucval",6463951.8,2014,"maine"
"hh1","24","hucval",25801177.28,2014,"maryland"
"hh2","24","hucval",50508737.6,2014,"maryland"
"hh3","24","hucval",34008926.3,2014,"maryland"
"hh4","24","hucval",72696372.66,2014,"maryland"
"hh5","24","hucval",496369280.51,2014,"maryland"
"hh1","25","hucval",61936160.68,2014,"massachusetts"
"hh2","25","hucval",50229341.56,2014,"massachusetts"
"hh3","25","hucval",36739437.6,2014,"massachusetts"
"hh4","25","hucval",306813628.13,2014,"massachusetts"
"hh5","25","hucval",110284103.87,2014,"massachusetts"
"hh1","26","hucval",84415079.14,2014,"michigan"
"hh2","26","hucval",195950669.62,2014,"michigan"
"hh3","26","hucval",202216926.02,2014,"michigan"
"hh4","26","hucval",221754543.52,2014,"michigan"
"hh5","26","hucval",22826218.26,2014,"michigan"
"hh1","27","hucval",37071257.1,2014,"minnesota"
"hh2","27","hucval",135177787.1,2014,"minnesota"
"hh3","27","hucval",112528184.31,2014,"minnesota"
"hh4","27","hucval",332418360.42,2014,"minnesota"
"hh5","27","hucval",15144647.82,2014,"minnesota"
"hh1","28","hucval",27004999.68,2014,"mississippi"
"hh2","28","hucval",24102430.14,2014,"mississippi"
"hh3","28","hucval",14953413.5,2014,"mississippi"
"hh4","28","hucval",16038205.24,2014,"mississippi"
"hh5","28","hucval",1182803.96,2014,"mississippi"
"hh1","29","hucval",20136278,2014,"missouri"
"hh2","29","hucval",42870374.2,2014,"missouri"
"hh3","29","hucval",103515806.2,2014,"missouri"
"hh4","29","hucval",72675401.45,2014,"missouri"
"hh5","29","hucval",11515685.8,2014,"missouri"
"hh1","30","hucval",11797678.8,2014,"montana"
"hh2","30","hucval",18026962.62,2014,"montana"
"hh3","30","hucval",19689768.4,2014,"montana"
