"yr","Dim2","Val"
"2015","CO",301.073336585943
"2016","IA",157.979300985282
"2016","FL",848.837120812544
"2016","MD",405.684623409588
"2016","OH",556.691216586118
"2016","TN",292.612591702381
"2016","WI",271.143246768251
"2016","RI",56.7953352144805
"2016","AK",55.3472579225469
"2016","WV",61.0997373997121
"2016","AZ",284.48473578845
"2016","NH",73.9931308866624
"2016","OK",158.653584566284
"2016","NE",98.9092019696618
"2016","KY",195.830394578714
"2016","NM",102.987826140349
"2016","IL",699.877728987904
"2016","NC",534.391239372164
"2016","VA",568.796851438525
"2016","CT",243.579203204556
"2016","MI",439.542559627513
"2016","DE",64.9919789076271
"2016","HI",119.001594220878
"2016","GA",505.074405493059
"2016","CA",2464.00583005183
"2016","ME",53.9584513521563
"2016","MA",508.270349188883
"2016","MS",101.543262696085
"2016","WA",464.278704928189
"2016","TX",1409.78896010969
"2016","AL",200.210617608162
"2016","NV",159.873453235733
"2016","SD",45.2490306282902
"2016","MN",296.653741554073
"2016","VT",28.4092058566081
"2016","MO",265.986776523957
"2016","IN",309.475391366865
"2016","LA",213.293241556574
"2016","KS",149.520769463952
"2016","AR",101.904760746988
"2016","NY",1353.70077839958
"2016","OR",185.946024161493
"2016","ND",47.170991265366
"2016","SC",208.666393837597
"2016","ID",61.4129723187075
"2016","NJ",494.268289072032
"2016","UT",142.361265304886
"2016","MT",41.612197906398
"2016","DC",149.263583773112
"2016","PA",639.704829825288
"2016","WY",31.1225864308575
"2016","CO",311.290133811995
"2017","IA",159.863181338049
"2017","FL",892.082663532038
"2017","MD",418.400841192159
"2017","OH",575.290793792072
"2017","TN",302.632236880836
"2017","WI",277.803967030073
"2017","RI",57.6552647156718
"2017","AK",58.4712811063056
"2017","WV",64.5369179880621
"2017","AZ",300.755062511684
"2017","NH",76.2660125931116
"2017","OK",169.071885203953
"2017","NE",102.736977688084
"2017","KY",201.600263778564
"2017","NM",107.299113514273
"2017","IL",721.1234861197
"2017","NC",552.122915604558
"2017","VA",585.298501189192
"2017","CT",249.495732640316
"2017","MI",451.676147216739
"2017","DE",66.786425529002
"2017","HI",122.743197851252
"2017","GA",531.40349340697
"2017","CA",2610.99895116238
"2017","ME",56.1791643797394
"2017","MA",529.428497857397
"2017","MS",104.923751434307
"2017","WA",493.05434176126
"2017","TX",1510.72178943316
"2017","AL",207.973636221651
"2017","NV",167.724687941471
"2017","SD",46.4450028993545
"2017","MN",307.614022963517
"2017","VT",29.0422321292895
"2017","MO",273.288781448827
"2017","IN",322.081130490721
"2017","LA",226.297171621001
"2017","KS",153.035375648374
"2017","AR",104.511740151656
"2017","NY",1414.13559754389
"2017","OR",195.875783687367
"2017","ND",49.2025017214423
"2017","SC",218.016474118397
"2017","ID",64.5774103909788
"2017","NJ",504.710601947174
"2017","UT",150.751718778983
"2017","MT",43.444913298009
"2017","DC",153.037802974852
"2017","PA",657.376751622746
"2017","WY",33.2758599530195
"2017","CO",331.758911308509
