"yr","r","s","Val"
"2002","CA","adm",8.48163093242633
"2002","CA","soc",0.298998947359539
"2002","CA","alt",0.89326798011992
"2002","CA","pmt",0.511653017642554
"2002","CA","trk",4.36863725950881
"2002","CA","fdd",8.91962490627217
"2002","CA","gmt",3.39462432173182
"2002","CA","wtt",0.418273364162344
"2002","CA","wpd",0.282319685726979
"2002","CA","wht",18.2644702400814
"2002","CA","wrh",0.627190692365156
"2002","CA","ott",13.8233974808385
"2002","CA","che",5.86417259722683
"2002","CA","air",2.42404682325565
"2002","CA","mmf",3.99491401865789
"2002","CA","otr",2.90727146326683
"2002","CA","min",0.609241966229678
"2002","ME","ppd",0.445582492812846
"2002","ME","res",0.34699150618803
"2002","ME","com",0.00823952856788329
"2002","ME","amb",0.337465958330861
"2002","ME","fbp",0.100745503545726
"2002","ME","rec",0.0749530631052974
"2002","ME","con",0.797300448969532
"2002","ME","agr",0.154561802465165
"2002","ME","eec",0.00864827105902942
"2002","ME","fnd",0.103572657930992
"2002","ME","pub",0.103265820557306
"2002","ME","hou",3.53937352102784
"2002","ME","fbt",0.154153603172361
"2002","ME","ins",0.357710288732709
"2002","ME","tex",0.0129492496734472
"2002","ME","leg",0.126559167063036
"2002","ME","fen",0.043349948585261
"2002","ME","uti",0.394736558810002
"2002","ME","nmp",0.0139200986695573
"2002","ME","brd",0.308322093450073
"2002","ME","bnk",0.389541054561974
"2002","ME","ore",0.816108966752853
"2002","ME","edu",0.0512530833403161
"2002","ME","ote",0.0622292014396638
"2002","ME","man",0.0544628585680851
"2002","ME","mch",0.0252077763141658
"2002","ME","dat",0.0496198840081223
"2002","ME","amd",0.11371373482694
"2002","ME","hos",0.141419975971207
"2002","ME","rnt",0.349926393295078
"2002","ME","pla",0.0333033771827709
"2002","ME","fof",0.383845847240522
"2002","ME","fin",0.00118186894872495
"2002","ME","tsv",0.562443411162595
"2002","ME","nrs",0.0506065167890163
"2002","ME","sec",0.0297434608021057
"2002","ME","art",0.0728579412923649
"2002","ME","mov",0.0259202502428328
"2002","ME","fpd",0.0125068389378131
"2002","ME","slg",1.24848247224597
"2002","ME","pri",0.00551276762321372
"2002","ME","grd",0.0190293083559166
"2002","ME","pip",0.00421476081274033
"2002","ME","sle",0.126677957768928
"2002","ME","osv",0.339293650647672
"2002","ME","trn",0.00233418031482572
"2002","ME","smn",2.89778046930884E-5
"2002","ME","fmt",0.0695543218853174
"2002","ME","pet",0.032080875747385
"2002","ME","mvt",0.185269308982267
"2002","ME","cep",0.101289301070704
"2002","ME","wst",0.0504553300990838
"2002","ME","mot",0.0446856669847472
"2002","ME","adm",0.187896691138419
"2002","ME","soc",0.018350952668168
"2002","ME","alt",0.0539183664926375
"2002","ME","pmt",0.00166305274189036
"2002","ME","trk",0.139753145231245
"2002","ME","fdd",0.187669343612052
"2002","ME","gmt",0.117671424679315
"2002","ME","wtt",0.00836409660634097
"2002","ME","wpd",0.0889834507672547
"2002","ME","wht",0.451096686630293
"2002","ME","wrh",0.0147914702186403
"2002","ME","ott",0.479174931100736
"2002","ME","che",0.0180679000554406
"2002","ME","air",0.0145550754140939
"2002","ME","mmf",0.0328050880427216
"2002","ME","otr",0.0568213832567836
"2002","ME","min",0.0036250020636624
"2002","MA","ppd",0.113016940126616
"2002","MA","res",1.29980078801771
"2002","MA","com",0.480459961054254
"2002","MA","amb",2.25625633099619
"2002","MA","fbp",0.418973464388501
"2002","MA","rec",0.544358682441812
"2002","MA","con",3.96031225866529
"2002","MA","agr",0.107098576694779
"2002","MA","eec",0.305613386699646
"2002","MA","fnd",1.01435352480807
"2002","MA","pub",3.03996919952034
"2002","MA","hou",27.4409677831629
"2002","MA","fbt",0.558795835638592
"2002","MA","ins",3.3669907616269
"2002","MA","tex",0.1193276528418
"2002","MA","leg",1.96448300281583
"2002","MA","fen",0.42455387383228
"2002","MA","uti",1.50559170676982
"2002","MA","nmp",0.182968667152596
"2002","MA","brd",2.25333266755872
"2002","MA","bnk",5.42705066577315
"2002","MA","ore",6.32734005924074
"2002","MA","edu",0.820554982243435
"2002","MA","ote",1.00501731367028
"2002","MA","man",0.677587569457256
"2002","MA","mch",0.13201967248043
"2002","MA","dat",1.05776003469229
"2002","MA","amd",0.561378320786369
"2002","MA","hos",0.961117014721436
"2002","MA","rnt",1.61885939933999
"2002","MA","pla",0.677202377443628
"2002","MA","fof",0.256897567457382
"2002","MA","fin",0.41722665946027
"2002","MA","tsv",7.63988228427962
"2002","MA","nrs",0.343931499122956
"2002","MA","sec",1.78238767161532
"2002","MA","art",0.485398750899289
"2002","MA","mov",0.48896298506648
"2002","MA","fpd",0.0604366532207189
"2002","MA","slg",32.1999871839991
"2002","MA","pri",0.177053153776704
"2002","MA","grd",0.264795283188271
"2002","MA","pip",0.00104088579744531
"2002","MA","sle",3.267189333717
"2002","MA","osv",1.94631778706441
"2002","MA","trn",0.00430971608111877
"2002","MA","smn",0.00055057828916868
"2002","MA","fmt",0.757992649866294
"2002","MA","pet",0.161362036193815
"2002","MA","mvt",0.67158805373608
"2002","MA","cep",4.32676958320307
"2002","MA","wst",0.316466800482692
"2002","MA","mot",0.0635211441947464
"2002","MA","adm",1.4755104842789
"2002","MA","soc",0.100617212876699
"2002","MA","alt",0.00758203848818129
"2002","MA","pmt",0.0976194946276616
"2002","MA","trk",0.454258009539113
"2002","MA","fdd",1.89560949090866
"2002","MA","gmt",0.426550536161912
"2002","MA","wtt",0.0236650656017698
"2002","MA","wpd",0.0129035051941987
"2002","MA","wht",3.76671756985836
"2002","MA","wrh",0.0798867557844432
"2002","MA","ott",1.73697500759754
"2002","MA","che",2.04561211532248
"2002","MA","air",0.250246983233701
"2002","MA","mmf",1.63208293452865
"2002","MA","otr",0.324507677135719
"2002","MA","min",0.0591936312590727
"2002","MS","ppd",0.273310458841327
"2002","MS","res",1.06350354466364
"2002","MS","com",0.0062612120286103
"2002","MS","amb",0.678616025957484
"2002","MS","fbp",0.347682360112733
"2002","MS","rec",0.0466846201129397
"2002","MS","con",1.19061484948924
"2002","MS","agr",0.698056688098885
"2002","MS","eec",0.176425463542156
"2002","MS","fnd",0.239680207965333
"2002","MS","pub",0.0865899656932886
"2002","MS","hou",4.34772361921027
"2002","MS","fbt",0.229400822514024
"2002","MS","ins",0.47374039386637
"2002","MS","tex",0.0597249595785377
"2002","MS","leg",0.376065661219857
"2002","MS","fen",0.100317254570454
"2002","MS","uti",0.892273317993559
"2002","MS","nmp",0.0562184489244575
"2002","MS","brd",0.573245282656034
"2002","MS","bnk",1.06412959168772
"2002","MS","ore",1.00249838269973
"2002","MS","edu",0.0613260175356381
"2002","MS","ote",0.175855121498507
"2002","MS","man",0.0853992671369453
"2002","MS","mch",0.255556792013168
"2002","MS","dat",0.0595417649510952
"2002","MS","amd",0.202234707245799
"2002","MS","oil",0.122494346874497
"2002","MS","hos",0.148765077368907
"2002","MS","rnt",0.503962448484544
"2002","MS","pla",0.327034639999557
"2002","MS","fof",0.18306409370459
"2002","MS","fin",0.110663276103973
"2002","MS","tsv",0.499723958032309
"2002","MS","nrs",0.0532349290387499
"2002","MS","sec",0.0199480992483004
"2002","MS","art",0.0901125736804232
"2002","MS","mov",0.0286175276289422
"2002","MS","fpd",0.28029607297264
"2002","MS","slg",2.19374257644134
"2002","MS","pri",0.068777997785773
"2002","MS","grd",0.025242386200676
"2002","MS","pip",0.0274023152844352
"2002","MS","sle",0.222589291906043
"2002","MS","osv",0.327598137336829
"2002","MS","trn",0.0514717305408216
"2002","MS","smn",0.0470810214372963
"2002","MS","fmt",0.305311575251672
"2002","MS","pet",0.0741292899621454
"2002","MS","mvt",0.275705082414557
"2002","MS","cep",0.0538383641211107
"2002","MS","wst",0.0489219583369072
"2002","MS","mot",0.197750010800414
"2002","MS","adm",0.256049222797934
"2002","MS","soc",0.0206697712708949
"2002","MS","alt",0.135377185692433
"2002","MS","pmt",0.0719943840856848
"2002","MS","trk",0.334708010179655
"2002","MS","fdd",0.455097054298124
"2002","MS","gmt",0.17511054592509
"2002","MS","wtt",0.000165128507315419
"2002","MS","wpd",0.135471525815555
"2002","MS","wht",0.891300555518846
"2002","MS","wrh",0.0655844376452602
"2002","MS","ott",0.713075277259026
"2002","MS","che",0.760337128411156
"2002","MS","air",0.01548466172374
"2002","MS","mmf",0.0358772673181443
"2002","MS","otr",0.113671846034169
"2002","MS","min",0.0622950838331561
"2002","WA","ppd",0.233461927043828
"2002","WA","res",1.00139129689938
"2002","WA","com",0.133725797060555
"2002","WA","amb",1.9691605485283
"2002","WA","fbp",0.779759307485941
"2002","WA","rec",0.158583894874996
"2002","WA","con",2.31138906933377
"2002","WA","agr",1.68059983190247
"2002","WA","eec",0.20584988811492
"2002","WA","fnd",0.854023905239867
"2002","WA","pub",7.89813943031035
"2002","WA","hou",21.8625610852555
"2002","WA","fbt",0.624515533116772
"2002","WA","ins",1.40563749622923
"2002","WA","tex",0.0113661460494213
"2002","WA","leg",1.06824837186799
"2002","WA","fen",0.357448511241248
"2002","WA","uti",1.74703971954659
"2002","WA","nmp",0.211795005734646
"2002","WA","brd",2.60215547798614
"2002","WA","bnk",3.10419046556659
"2002","WA","ore",5.041070695663
"2002","WA","edu",0.208868512805697
"2002","WA","ote",4.24523845146966
"2002","WA","man",0.321306749406095
"2002","WA","mch",0.122222138457988
"2002","WA","dat",0.513580675576252
"2002","WA","amd",0.407765732437605
"2002","WA","oil",0.000456475505878928
"2002","WA","hos",0.45964826514625
"2002","WA","rnt",1.67719479191308
"2002","WA","pla",0.174286918187721
"2002","WA","fof",0.316919634794527
"2002","WA","fin",0.126697563680137
"2002","WA","tsv",3.93968194963892
"2002","WA","nrs",0.164483111296115
"2002","WA","sec",0.214666150261789
"2002","WA","art",0.209613912614427
"2002","WA","mov",0.205659885478341
"2002","WA","fpd",0.0682090303865582
"2002","WA","slg",11.8888211730942
"2002","WA","pri",0.0758722592740227
"2002","WA","grd",0.100250577786636
"2002","WA","pip",0.00747102834981241
"2002","WA","sle",1.20630575115584
"2002","WA","osv",1.39716856441992
"2002","WA","trn",0.0860521207510707
"2002","WA","smn",0.00295573607869502
"2002","WA","fmt",0.253038387241853
"2002","WA","pet",1.694773996567
"2002","WA","mvt",0.750573187315424
"2002","WA","cep",0.604186937239796
"2002","WA","wst",0.566025864455435
"2002","WA","mot",0.142792839774182
"2002","WA","adm",1.33377077996267
"2002","WA","soc",0.0696620722749279
"2002","WA","alt",0.00663168236822743
"2002","WA","pmt",0.000807286883829805
"2002","WA","trk",0.574513720163978
"2002","WA","fdd",2.16159613610874
"2002","WA","gmt",0.476716930411577
"2002","WA","wtt",0.180258009926685
"2002","WA","wpd",0.163779047363808
"2002","WA","wht",3.32305453763714
"2002","WA","wrh",0.0839690985005834
"2002","WA","ott",1.94125976554677
"2002","WA","che",0.747700844886416
"2002","WA","air",0.49897266909629
"2002","WA","mmf",0.171889945076212
"2002","WA","otr",1.00423959850084
"2002","WA","min",0.0437426392146173
"2002","TX","ppd",1.09713665522848
"2002","TX","res",3.42595151216629
"2002","TX","com",0.260182232694587
"2002","TX","amb",5.95279378952345
"2002","TX","fbp",4.69589427547282
"2002","TX","rec",0.658479749748326
"2002","TX","con",16.3831424609326
"2002","TX","agr",5.64729031533412
"2002","TX","eec",0.699159341560433
"2002","TX","fnd",1.92832734118203
"2002","TX","pub",2.94613092360974
"2002","TX","hou",43.7605689422749
"2002","TX","fbt",2.02017753618394
"2002","TX","ins",5.77399228052052
"2002","TX","tex",0.143470305519221
"2002","TX","leg",4.25489156484963
"2002","TX","fen",0.807094196148659
"2002","TX","uti",9.39766047584599
"2002","TX","nmp",1.83521179991126
"2002","TX","brd",9.63956510758159
"2002","TX","bnk",9.09334095313945
"2002","TX","ore",10.0903147101654
"2002","TX","edu",0.707779334317265
"2002","TX","ote",0.443296042887957
"2002","TX","man",0.392570715839814
"2002","TX","mch",1.28808443700082
"2002","TX","dat",2.75314748097746
"2002","TX","amd",2.0347407849173
"2002","TX","oil",26.0522592484327
"2002","TX","hos",4.51558613375503
"2002","TX","rnt",7.25700323520026
"2002","TX","pla",1.53781844192868
"2002","TX","fof",0.328767355591635
"2002","TX","fin",1.01824204364184
"2002","TX","tsv",14.7724915516144
"2002","TX","nrs",1.61588264968062
"2002","TX","sec",0.811084841166653
"2002","TX","art",0.558471481882605
"2002","TX","mov",0.753713803023131
"2002","TX","fpd",0.31376818965889
"2002","TX","slg",9.72686107838256
"2002","TX","pri",0.435751270842245
"2002","TX","grd",0.258756926497821
"2002","TX","pip",2.19580918123394
"2002","TX","sle",0.986941286163943
"2002","TX","osv",7.83287522108196
"2002","TX","trn",0.475649246629516
"2002","TX","smn",1.85338321623183
"2002","TX","fmt",2.18147813870564
"2002","TX","pet",9.65011801468495
"2002","TX","mvt",2.42794776410002
"2002","TX","cep",7.2770159710451
"2002","TX","wst",0.809700973042667
"2002","TX","mot",3.40026857605042
"2002","TX","adm",3.577401863492
"2002","TX","soc",0.120983912628397
"2002","TX","alt",0.482641250032871
"2002","TX","pmt",0.464149430590566
"2002","TX","trk",2.60368006449132
"2002","TX","fdd",3.227227190273
"2002","TX","gmt",1.54207987290519
"2002","TX","wtt",0.283379757897868
"2002","TX","wpd",0.362368028533585
"2002","TX","wht",12.3329930971362
"2002","TX","wrh",0.616285394276153
"2002","TX","ott",6.27957058278967
"2002","TX","che",8.95807612022037
"2002","TX","air",0.00385196059543702
"2002","TX","mmf",0.867658773784978
"2002","TX","otr",2.13819605271641
"2002","TX","min",0.315297841150382
"2002","AL","ppd",1.05337281607308
"2002","AL","res",0.388169645216571
"2002","AL","com",0.0736477755509328
"2002","AL","amb",1.23426341157952
"2002","AL","fbp",0.525435069944891
"2002","AL","rec",0.0798441064981082
"2002","AL","con",2.2052812472071
"2002","AL","agr",1.11260878944398
"2002","AL","eec",0.285347890304467
"2002","AL","fnd",0.516276766813127
"2002","AL","pub",0.284942723799498
"2002","AL","hou",8.43508569459066
"2002","AL","fbt",0.342891916463735
"2002","AL","ins",0.697555394650421
"2002","AL","tex",0.502042760667078
"2002","AL","leg",0.539702837726725
"2002","AL","fen",0.216085709724911
"2002","AL","uti",1.43285248368872
"2002","AL","nmp",0.30125472249933
"2002","AL","brd",1.61761481625301
"2002","AL","bnk",3.05763625038351
"2002","AL","ore",1.94496258441947
"2002","AL","edu",0.0748102968757856
"2002","AL","ote",0.14251673231517
"2002","AL","man",0.0763467716478168
"2002","AL","mch",0.104557641703935
"2002","AL","dat",0.121011569744233
"2002","AL","amd",0.17057607038328
"2002","AL","oil",0.324241450673674
"2002","AL","hos",0.262305826347081
"2002","AL","rnt",1.011009001106
"2002","AL","pla",0.286335606529148
"2002","AL","fof",0.108217567803752
"2002","AL","fin",0.0245791505255255
"2002","AL","tsv",1.21333130528963
"2002","AL","nrs",0.0938649869916046
"2002","AL","sec",0.0649941476776588
"2002","AL","art",0.0731522468046606
"2002","AL","mov",0.0583598589532003
"2002","AL","fpd",0.264433563230621
"2002","AL","slg",7.05966838803767
"2002","AL","pri",0.0636364889481307
"2002","AL","grd",0.0186946165597562
"2002","AL","pip",0.0188800394129573
"2002","AL","sle",0.716313119169111
"2002","AL","osv",0.593738914005984
"2002","AL","trn",0.101610859643693
"2002","AL","smn",0.0230801040898808
"2002","AL","fmt",0.426675871364614
"2002","AL","pet",0.301563017305052
"2002","AL","mvt",0.412104207177113
"2002","AL","cep",0.173828564601314
"2002","AL","wst",0.0839904109421142
"2002","AL","mot",1.0695224175342
"2002","AL","adm",0.459762497136791
"2002","AL","soc",0.0293502082646291
"2002","AL","alt",0.100716266351825
"2002","AL","pmt",0.412133155652203
"2002","AL","trk",0.507915849414081
"2002","AL","fdd",1.55784657900016
"2002","AL","gmt",0.26174270007944
"2002","AL","wtt",0.0264909787337253
"2002","AL","wpd",0.133802130511576
"2002","AL","wht",1.83171402051294
"2002","AL","wrh",0.047020283688017
"2002","AL","ott",1.06585384360298
"2002","AL","che",0.732281297359981
"2002","AL","air",0.0253732458946603
"2002","AL","mmf",0.0850009311223955
"2002","AL","otr",0.195617935091291
"2002","AL","min",0.246528957269646
"2002","NV","ppd",0.0384085086044186
"2002","NV","res",8.29951125534088
"2002","NV","com",0.0118657516300468
"2002","NV","amb",0.490439737334802
"2002","NV","fbp",0.206921030536121
"2002","NV","rec",0.396515711847441
"2002","NV","con",1.87411062623497
"2002","NV","agr",0.0992631442360775
"2002","NV","eec",0.0131654071324171
"2002","NV","fnd",0.127144550616087
"2002","NV","pub",0.168349084028854
"2002","NV","hou",6.42274993145012
"2002","NV","fbt",0.268379550911637
"2002","NV","ins",0.352834534299832
"2002","NV","tex",0.00638730109061578
"2002","NV","leg",0.159945858452693
"2002","NV","fen",0.053215876102898
"2002","NV","uti",0.791020967401553
"2002","NV","nmp",0.0871530527627874
"2002","NV","brd",0.802892520228372
"2002","NV","bnk",2.82774334318081
"2002","NV","ore",1.48095807891605
"2002","NV","edu",0.0280641030231212
"2002","NV","ote",0.0184027875542509
"2002","NV","man",0.117328529390273
"2002","NV","mch",0.0277637540678469
"2002","NV","dat",0.127549474113495
"2002","NV","amd",1.20104834132255
"2002","NV","oil",0.000504731626058915
"2002","NV","hos",0.109595992645926
"2002","NV","rnt",1.08370965459596
"2002","NV","pla",0.140145349249691
"2002","NV","fof",0.0112070823899557
"2002","NV","fin",0.0707022225209422
"2002","NV","tsv",1.38164399873028
"2002","NV","nrs",0.0392184442385579
"2002","NV","sec",0.359805504614402
"2002","NV","art",0.98981990653242
"2002","NV","mov",0.0805795322622115
"2002","NV","fpd",0.0747863098430918
"2002","NV","slg",0.580313587302979
"2002","NV","pri",0.0727938321279968
"2002","NV","grd",0.306262451045138
"2002","NV","pip",0.00163631890376978
"2002","NV","sle",0.0588818359402797
"2002","NV","osv",0.759055137584307
"2002","NV","trn",0.047315904593039
"2002","NV","smn",0.00778933515791876
"2002","NV","fmt",0.0787430170551583
"2002","NV","pet",0.00937543534745767
"2002","NV","mvt",0.322551616823219
"2002","NV","cep",0.0783746363750115
"2002","NV","wst",0.137610510579884
"2002","NV","mot",0.0211206243642812
"2002","NV","adm",0.315222055955715
"2002","NV","soc",0.00830315688857242
"2002","NV","alt",0.00176006000362084
"2002","NV","pmt",0.0238774080651089
"2002","NV","trk",0.12461285513306
"2002","NV","fdd",0.344256497858862
"2002","NV","gmt",0.204864521235072
"2002","NV","wtt",0.000503870824798087
"2002","NV","wpd",0.0179828803506527
"2002","NV","wht",0.646108464059232
"2002","NV","wrh",0.034124708294064
"2002","NV","ott",0.834237735417315
"2002","NV","che",0.0448879193699374
"2002","NV","air",0.306586229339711
"2002","NV","mmf",0.051963356509695
"2002","NV","otr",0.11438591924996
"2002","NV","min",0.545558747028214
"2002","SD","ppd",0.0173273820799482
"2002","SD","res",0.349062066555259
"2002","SD","com",0.00280020475756231
"2002","SD","amb",0.229405942276948
"2002","SD","fbp",0.05225456457469
"2002","SD","rec",0.0155541251139559
"2002","SD","con",0.325777409606651
"2002","SD","agr",0.984610910123901
"2002","SD","eec",0.0285686274725814
"2002","SD","fnd",0.0743755013227692
"2002","SD","pub",0.0615617950311162
"2002","SD","hou",1.53781547736405
"2002","SD","fbt",0.0819536453767754
"2002","SD","ins",0.191250676699167
"2002","SD","tex",0.0046277804128235
"2002","SD","leg",0.0551849952636699
"2002","SD","fen",0.0311295878927163
"2002","SD","uti",0.15824707033733
"2002","SD","nmp",0.0209021092405098
"2002","SD","brd",0.208905965146855
"2002","SD","bnk",2.90617041916992
"2002","SD","ore",0.354589588477132
"2002","SD","edu",0.0233489383933506
"2002","SD","ote",0.00369183027504879
"2002","SD","man",0.0332671163745943
"2002","SD","mch",0.0814439322637355
"2002","SD","dat",0.0083967155140286
"2002","SD","amd",0.0670754563446326
"2002","SD","oil",0.00632544629575086
"2002","SD","hos",0.0750613689020819
"2002","SD","rnt",0.168680270718159
"2002","SD","pla",0.0294084830792572
"2002","SD","fof",0.0545776046040036
"2002","SD","fin",0.00251841135863866
"2002","SD","tsv",0.196843035357534
"2002","SD","nrs",0.0268603809289513
"2002","SD","sec",0.0121205693723967
"2002","SD","art",0.0302571219064446
"2002","SD","mov",0.010815486118867
"2002","SD","fpd",0.00446318499004109
"2002","SD","slg",0.267496282916323
"2002","SD","pri",0.0110696819867885
"2002","SD","grd",0.00842254250458347
"2002","SD","pip",0.00182102911478978
"2002","SD","sle",0.0271416568385297
"2002","SD","osv",0.113175567204969
"2002","SD","trn",0.045885788114947
"2002","SD","smn",0.00104320096895118
"2002","SD","fmt",0.0372563370000645
"2002","SD","pet",0.00148807596059696
"2002","SD","mvt",0.098495882905546
"2002","SD","cep",1.3475342532077
"2002","SD","wst",0.022482238256613
"2002","SD","mot",0.0486863052356008
"2002","SD","adm",0.0863179687458592
"2002","SD","soc",0.0105468470398158
"2002","SD","alt",0.000698436509373351
"2002","SD","pmt",0.00875098133578921
"2002","SD","trk",0.0828143306955838
"2002","SD","fdd",0.104816670042867
"2002","SD","gmt",0.0625583963701833
"2002","SD","wpd",0.00617884077088171
"2002","SD","wht",0.336065614790845
"2002","SD","wrh",0.00578981747951791
"2002","SD","ott",0.254746769253016
"2002","SD","che",0.0281619970353473
"2002","SD","mmf",0.374921431831462
"2002","SD","otr",0.0245627986171176
"2002","SD","min",0.0118617684572617
"2002","MN","ppd",0.431684935611536
"2002","MN","res",0.848585298551822
"2002","MN","com",0.163464739144618
"2002","MN","amb",1.05457623530002
"2002","MN","fbp",1.38260441573547
"2002","MN","rec",0.141738581243588
"2002","MN","con",2.91989150214952
"2002","MN","agr",1.94382424907245
"2002","MN","eec",0.254838583220367
"2002","MN","fnd",0.442499480761094
"2002","MN","pub",1.28396566062843
"2002","MN","hou",15.4864691443205
"2002","MN","fbt",0.416657656836463
"2002","MN","ins",2.30849091421584
"2002","MN","tex",0.0454423903297884
"2002","MN","leg",0.74584682933881
"2002","MN","fen",0.185206502596263
"2002","MN","uti",0.912356595122496
"2002","MN","nmp",0.243737378124368
"2002","MN","brd",1.49972278254086
"2002","MN","bnk",4.24674798861661
"2002","MN","ore",3.57087101910371
"2002","MN","edu",0.227738139216749
"2002","MN","ote",0.571757320644457
"2002","MN","man",0.751762536651463
"2002","MN","mch",0.650028788165134
"2002","MN","dat",0.524029094902151
"2002","MN","amd",0.282268395156624
"2002","MN","oil",0.000326053932770663
"2002","MN","hos",0.44706718980273
"2002","MN","rnt",1.77047903462728
"2002","MN","pla",0.345675648550816
"2002","MN","fof",0.0871255695065449
"2002","MN","fin",0.103533040522987
"2002","MN","tsv",2.39100804421103
"2002","MN","nrs",0.159981028784622
"2002","MN","sec",0.41084477079572
"2002","MN","art",0.147558443959264
"2002","MN","mov",0.256479364718869
"2002","MN","fpd",0.147911135270076
"2002","MN","slg",4.190106122646
"2002","MN","pri",0.384901591704781
"2002","MN","grd",0.13016224313375
"2002","MN","pip",0.0114218544799689
"2002","MN","sle",0.425151412415907
"2002","MN","osv",0.873642812610637
"2002","MN","trn",0.169299325686194
"2002","MN","smn",0.000318755851623973
"2002","MN","fmt",0.82283894457499
"2002","MN","pet",0.644878887986486
"2002","MN","mvt",0.500759467022969
"2002","MN","cep",1.20145464681998
"2002","MN","wst",0.210960511028541
"2002","MN","mot",0.344297084786675
"2002","MN","adm",0.756246429583622
"2002","MN","soc",0.0645408354705959
"2002","MN","alt",0.0207588607766769
"2002","MN","pmt",0.0649210334857876
"2002","MN","trk",0.777072818102538
"2002","MN","fdd",0.570011533789378
"2002","MN","gmt",0.318050950963969
"2002","MN","wtt",0.011451609654502
"2002","MN","wpd",0.100448434803355
"2002","MN","wht",3.02585936333228
"2002","MN","wrh",0.0923342007964443
"2002","MN","ott",1.29514912333235
"2002","MN","che",0.977777881578168
"2002","MN","air",0.471254364389588
"2002","MN","mmf",0.615059268514685
"2002","MN","otr",0.276778877092153
"2002","MN","min",0.251011163998462
"2002","VT","ppd",0.0280063127308124
"2002","VT","res",0.305781574781555
"2002","VT","com",0.0337185107911674
"2002","VT","amb",0.202353140121049
"2002","VT","fbp",0.0321318260765261
"2002","VT","rec",0.0885181338525817
"2002","VT","con",0.353429975534025
"2002","VT","agr",0.111681711486641
"2002","VT","eec",0.0409596498991021
"2002","VT","fnd",0.0531681588746612
"2002","VT","pub",0.105291897708392
"2002","VT","hou",1.61798039260413
"2002","VT","fbt",0.0635780046145518
"2002","VT","ins",0.192972810970444
"2002","VT","tex",0.00346428739506355
"2002","VT","leg",0.0595375525102358
"2002","VT","fen",0.0222533340326673
"2002","VT","uti",0.175997360555726
"2002","VT","nmp",0.0332173762856589
"2002","VT","brd",0.140341499228625
"2002","VT","bnk",0.196246193028502
"2002","VT","ore",0.373074019622283
"2002","VT","edu",0.0566837638245316
"2002","VT","ote",0.0300700984998249
"2002","VT","man",0.00271305306083829
"2002","VT","mch",0.0283604968616714
"2002","VT","dat",0.034705506729991
"2002","VT","amd",0.0647921226470813
"2002","VT","hos",0.0403304660311446
"2002","VT","rnt",0.112656796342825
"2002","VT","pla",0.0223938582671888
"2002","VT","fof",0.0442889656141236
"2002","VT","fin",0.0297937050713273
"2002","VT","tsv",0.333638721144305
"2002","VT","nrs",0.0144320799964605
"2002","VT","sec",0.0138927832031066
"2002","VT","art",0.0703784462980314
"2002","VT","mov",0.0174415792633471
"2002","VT","fpd",0.100710857873567
"2002","VT","slg",0.598652521954667
"2002","VT","pri",0.0286639482974474
"2002","VT","grd",0.0107560049532137
"2002","VT","sle",0.0607426059878995
"2002","VT","osv",0.130760807365045
"2002","VT","trn",0.00138893382503122
"2002","VT","smn",2.89778046930884E-5
"2002","VT","fmt",0.0159800741707966
"2002","VT","pet",0.00438982408376102
"2002","VT","mvt",0.0764111427758134
"2002","VT","cep",0.20215004109379
"2002","VT","wst",0.0386445562964387
"2002","VT","mot",0.0199012893494361
"2002","VT","adm",0.0976688679670801
"2002","VT","soc",0.00981340888708146
"2002","VT","alt",0.00659324064848443
"2002","VT","pmt",0.0103866151835718
"2002","VT","trk",0.0719854145342867
"2002","VT","fdd",0.126300048484628
"2002","VT","gmt",0.0485315570139312
"2002","VT","wtt",0.00430580523009274
"2002","VT","wpd",0.0308734509088242
"2002","VT","wht",0.195709258975012
"2002","VT","wrh",0.00550876738818468
"2002","VT","ott",0.197627466071207
"2002","VT","che",0.0303774103101015
"2002","VT","air",0.00479967430599998
"2002","VT","mmf",0.060796463647537
"2002","VT","otr",0.0284688506695963
"2002","VT","min",0.0320503231238444
"2002","MO","ppd",0.68560328919067
"2002","MO","res",0.918624955022517
"2002","MO","com",0.140039516748843
"2002","MO","amb",1.24365498561589
"2002","MO","fbp",2.13102189009283
"2002","MO","rec",0.307165352234581
"2002","MO","con",2.10919287016316
"2002","MO","agr",1.08954092103256
"2002","MO","eec",0.457627394680349
"2002","MO","fnd",0.40650388452501
"2002","MO","pub",1.28316616650705
"2002","MO","hou",12.6098884101881
"2002","MO","fbt",0.501932114240776
"2002","MO","ins",1.64699720353504
"2002","MO","tex",0.0626347145747526
"2002","MO","leg",0.851042561560741
"2002","MO","fen",0.170140680425611
"2002","MO","uti",1.35639200162476
"2002","MO","nmp",0.394590685854705
"2002","MO","brd",2.39366719418262
"2002","MO","bnk",5.09782594642457
"2002","MO","ore",2.90758885440237
"2002","MO","edu",0.272424214049219
"2002","MO","ote",0.457535054799297
"2002","MO","man",0.705649121816911
"2002","MO","mch",0.383474449048932
"2002","MO","dat",0.494734396893685
"2002","MO","amd",0.310951226676237
"2002","MO","oil",0.000439444631021038
"2002","MO","hos",0.563902443863208
"2002","MO","rnt",1.87681763366153
"2002","MO","pla",0.46642051297817
"2002","MO","fof",0.203197828473327
"2002","MO","fin",0.0915087078917947
"2002","MO","tsv",2.29464555492954
"2002","MO","nrs",0.201790010900164
