"yr","r","s","Val"
"2000","MO","adm",3.00504803760041
"2000","MO","soc",0.960311951790591
"2000","MO","alt",0.259895552623134
"2000","MO","pmt",0.630897557636674
"2000","MO","trk",1.84585925717086
"2000","MO","fdd",2.86187078161125
"2000","MO","gmt",0.934168696618233
"2000","MO","wtt",0.0194884750330976
"2000","MO","wpd",0.317705217239631
"2000","MO","wht",6.15671569020939
"2000","MO","wrh",0.434795534152222
"2000","MO","ott",3.75445728601041
"2000","MO","che",1.42311993664493
"2000","MO","air",0.727007987083532
"2000","MO","mmf",0.531856654963664
"2000","MO","otr",0.832959540851717
"2000","MO","min",0.261127799416261
"2000","IN","ppd",0.631958856970502
"2000","IN","res",0.996906032331315
"2000","IN","com",1.08453148102451
"2000","IN","amb",4.48441612431828
"2000","IN","fbp",1.39616331603209
"2000","IN","rec",0.616836954481502
"2000","IN","con",6.58923597537515
"2000","IN","agr",0.276654711495059
"2000","IN","eec",1.07899855425974
"2000","IN","fnd",1.68529331344906
"2000","IN","pub",0.727272628475084
"2000","IN","hou",0.353766022968481
"2000","IN","fbt",1.30910296127732
"2000","IN","ins",2.64474999892485
"2000","IN","tex",0.15671806027103
"2000","IN","leg",0.650773641873499
"2000","IN","fen",0.840771389507932
"2000","IN","uti",1.1156766123126
"2000","IN","nmp",0.846961865323113
"2000","IN","brd",1.1430686788792
"2000","IN","bnk",2.25404154286581
"2000","IN","ore",0.252171400797175
"2000","IN","edu",1.20778362990703
"2000","IN","ote",0.94694235003339
"2000","IN","man",2.1128714668119
"2000","IN","mch",2.96777902445178
"2000","IN","dat",0.140348141091807
"2000","IN","amd",0.971575893235994
"2000","IN","oil",0.001389818259821
"2000","IN","hos",3.54813929969383
"2000","IN","rnt",0.414339333381632
"2000","IN","pla",1.97531350686109
"2000","IN","fof",0.0608386624726008
"2000","IN","fin",0.0130827757789504
"2000","IN","tsv",2.88253662517422
"2000","IN","nrs",1.33285959188305
"2000","IN","sec",0.738328658686004
"2000","IN","art",0.726816539377477
"2000","IN","mov",0.15043612777146
"2000","IN","fpd",1.08349350592811
"2000","IN","slg",6.41868002167966
"2000","IN","pri",0.944736701503081
"2000","IN","grd",0.0908917873864087
"2000","IN","pip",0.0418705963376564
"2000","IN","sle",0.253362410166801
"2000","IN","osv",4.06218112012396
"2000","IN","trn",0.513132968705801
"2000","IN","smn",0.00468043981446684
"2000","IN","fmt",3.03023869922413
"2000","IN","pet",0.292133019999349
"2000","IN","mvt",1.61295017972728
"2000","IN","cep",0.893322106031119
"2000","IN","wst",0.322990553460924
"2000","IN","mot",8.48598832410747
"2000","IN","adm",3.1142770874391
"2000","IN","soc",1.10840023028618
"2000","IN","alt",0.0763857994795069
"2000","IN","pmt",3.99627056466815
"2000","IN","trk",2.20883993482939
"2000","IN","fdd",2.00623280221011
"2000","IN","gmt",1.03226961626333
"2000","IN","wtt",0.109110537833359
"2000","IN","wpd",0.904977178347637
"2000","IN","wht",5.89585991870168
"2000","IN","wrh",0.597861134363612
"2000","IN","ott",4.18229920819636
"2000","IN","che",2.95945238643772
"2000","IN","air",0.418101349708159
"2000","IN","mmf",1.51258106746447
"2000","IN","otr",0.792587448442218
"2000","IN","min",0.395750583439196
"2000","LA","ppd",0.672120658030361
"2000","LA","res",1.47377938102814
"2000","LA","com",0.380422074009584
"2000","LA","amb",2.89479993168074
"2000","LA","fbp",0.666808743361298
"2000","LA","rec",0.353520491957804
"2000","LA","con",4.94555183878459
"2000","LA","agr",0.19467333545002
"2000","LA","eec",0.106666064979408
"2000","LA","fnd",1.51649098831634
"2000","LA","pub",0.256373866980082
"2000","LA","hou",0.224811497124768
"2000","LA","fbt",0.878159895820291
"2000","LA","ins",1.23201618986621
"2000","LA","tex",0.0418232759760746
"2000","LA","leg",1.01366233415637
"2000","LA","fen",0.734942129997505
"2000","LA","uti",0.617030035299081
"2000","LA","nmp",0.262579582937206
"2000","LA","brd",0.945475397995464
"2000","LA","bnk",1.21065682884064
"2000","LA","ore",0.0957133121941897
"2000","LA","edu",0.852631509016892
"2000","LA","ote",0.95656433098851
"2000","LA","man",1.32017385020423
"2000","LA","mch",0.625074193362558
"2000","LA","dat",0.112042633644792
"2000","LA","amd",0.764611733615585
"2000","LA","oil",0.858963222741862
"2000","LA","hos",2.13969374100506
"2000","LA","rnt",0.780734627290692
"2000","LA","pla",0.189038478816409
"2000","LA","fof",0.19067845741643
"2000","LA","fin",0.00400541723864158
"2000","LA","tsv",2.1003935436828
"2000","LA","nrs",0.79311181348837
"2000","LA","sec",0.46944510962196
"2000","LA","art",0.593274827508931
"2000","LA","mov",0.0771979756695782
"2000","LA","fpd",0.0416534296755205
"2000","LA","slg",8.45349838187397
"2000","LA","pri",0.105829307166096
"2000","LA","grd",0.115660571940275
"2000","LA","pip",0.170873235540973
"2000","LA","sle",0.840146796157948
"2000","LA","osv",2.75508620157119
"2000","LA","trn",0.284989193882818
"2000","LA","smn",1.62233418020873
"2000","LA","fmt",0.736262220435788
"2000","LA","pet",0.96030094463439
"2000","LA","mvt",1.08750149869771
"2000","LA","cep",0.0710415068599047
"2000","LA","wst",0.21758333776735
"2000","LA","mot",0.27807278119255
"2000","LA","adm",1.74159413104677
"2000","LA","soc",0.528984213068887
"2000","LA","alt",0.0863895497415915
"2000","LA","pmt",0.167274115028324
"2000","LA","trk",0.76567690181818
"2000","LA","fdd",1.77596180647153
"2000","LA","gmt",0.686657358973563
"2000","LA","wtt",0.202524305945835
"2000","LA","wpd",0.367960420945225
"2000","LA","wht",3.73449032479112
"2000","LA","wrh",0.24571005062924
"2000","LA","ott",2.81288943147814
"2000","LA","che",2.2121260981415
"2000","LA","air",0.185323867939793
"2000","LA","mmf",0.165285405451285
"2000","LA","otr",1.23851509532864
"2000","LA","min",0.143956430097421
"2000","KS","ppd",0.155794779661802
"2000","KS","res",0.422218602012382
"2000","KS","com",0.540926571075607
"2000","KS","amb",1.99910163196997
"2000","KS","fbp",1.2106379728406
"2000","KS","rec",0.0524396078851808
"2000","KS","con",2.67897713003172
"2000","KS","agr",0.3582491806669
"2000","KS","eec",0.200971848133222
"2000","KS","fnd",1.01308477574364
"2000","KS","pub",0.541318985562174
"2000","KS","hou",0.200447172966075
"2000","KS","fbt",0.624797498393506
"2000","KS","ins",1.16071450430238
"2000","KS","tex",0.0453375353329912
"2000","KS","leg",0.288186534936345
"2000","KS","fen",0.488625344267279
"2000","KS","uti",0.517730067063923
"2000","KS","nmp",0.285859079357468
"2000","KS","brd",2.30864182044726
"2000","KS","bnk",1.06328265752253
"2000","KS","ore",0.0692646388858867
"2000","KS","edu",0.380789544496707
"2000","KS","ote",3.39673581507667
"2000","KS","man",0.816246717077809
"2000","KS","mch",0.914100107818552
"2000","KS","dat",0.104123830966156
"2000","KS","amd",0.401787484241548
"2000","KS","oil",0.159011639953049
"2000","KS","hos",1.38327916829709
"2000","KS","rnt",0.166459588816653
"2000","KS","pla",0.445383525788881
"2000","KS","fof",0.0634938906890199
"2000","KS","fin",0.0155260176895703
"2000","KS","tsv",1.60264716288194
"2000","KS","nrs",0.512698050481309
"2000","KS","sec",0.37920852104371
"2000","KS","art",0.135530630860614
"2000","KS","mov",0.0376988107994384
"2000","KS","fpd",0.165133009048933
"2000","KS","slg",7.40835206237934
"2000","KS","pri",0.413300101141118
"2000","KS","grd",0.0664803937231041
"2000","KS","pip",0.0959049801918929
"2000","KS","sle",0.723070339412022
"2000","KS","osv",1.66270415003322
"2000","KS","trn",0.617412940014132
"2000","KS","smn",0.118170652024835
"2000","KS","fmt",0.51599421113797
"2000","KS","pet",0.162097441213584
"2000","KS","mvt",0.776395521159611
"2000","KS","cep",0.391442289099208
"2000","KS","wst",0.111938258174657
"2000","KS","mot",0.56640489185656
"2000","KS","adm",1.54010305312999
"2000","KS","soc",0.532128759568579
"2000","KS","alt",0.0699713865733016
"2000","KS","pmt",0.0735523480447604
"2000","KS","trk",0.764132034859298
"2000","KS","fdd",1.28672829182198
"2000","KS","gmt",0.485755969988962
"2000","KS","wtt",0.00056791278074152
"2000","KS","wpd",0.0753843363500278
"2000","KS","wht",2.95433922652212
"2000","KS","wrh",0.205111981486786
"2000","KS","ott",2.00486910300541
"2000","KS","che",0.4567554813372
"2000","KS","air",0.0308797406174221
"2000","KS","mmf",0.288446887349386
"2000","KS","otr",0.387654766623654
"2000","KS","min",0.0595108826333157
"2000","AR","ppd",0.762659987440763
"2000","AR","res",0.387796912963849
"2000","AR","com",0.335419273523001
"2000","AR","amb",1.75024752656082
"2000","AR","fbp",1.47148525346626
"2000","AR","rec",0.0501313407024769
"2000","AR","con",1.84623236792781
"2000","AR","agr",0.260926452112886
"2000","AR","eec",0.604699816252474
"2000","AR","fnd",0.771745719762348
"2000","AR","pub",0.224262480669925
"2000","AR","hou",0.144264112672262
"2000","AR","fbt",0.460399852969067
"2000","AR","ins",0.573462731526773
"2000","AR","tex",0.0897469983103838
"2000","AR","leg",0.26450781744138
"2000","AR","fen",0.362364562070499
"2000","AR","uti",0.471806084037876
"2000","AR","nmp",0.186787684160032
"2000","AR","brd",0.558609634083048
"2000","AR","bnk",0.71571499836345
"2000","AR","ore",0.0446482546912066
"2000","AR","edu",0.223642216454099
"2000","AR","ote",0.33071346106494
"2000","AR","man",1.49821838104005
"2000","AR","mch",0.660146591575272
"2000","AR","dat",0.0857589481582448
"2000","AR","amd",0.307302434541414
"2000","AR","oil",0.0174956916724241
"2000","AR","hos",1.35289112924218
"2000","AR","rnt",0.138614258092029
"2000","AR","pla",0.553703528298337
"2000","AR","fof",0.222907463197059
"2000","AR","fin",0.00109439482078883
"2000","AR","tsv",0.618606659043839
"2000","AR","nrs",0.497631783437429
"2000","AR","sec",0.320232464937476
"2000","AR","art",0.0866859371030754
"2000","AR","mov",0.0219853392457061
"2000","AR","fpd",0.351354725244071
"2000","AR","slg",3.00888982602966
"2000","AR","pri",0.196755311075023
"2000","AR","grd",0.0232783910120128
"2000","AR","pip",0.0506922073763636
"2000","AR","sle",0.307219005025021
"2000","AR","osv",1.2348680634786
"2000","AR","trn",0.29322619652967
"2000","AR","smn",0.0472596528874258
"2000","AR","fmt",0.824245389208368
"2000","AR","pet",0.0527476144122931
"2000","AR","mvt",0.572918034462719
"2000","AR","cep",0.257797080652717
"2000","AR","wst",0.0834239999596821
"2000","AR","mot",0.453903688517093
"2000","AR","adm",0.900034800449545
"2000","AR","soc",0.313435021838424
"2000","AR","alt",0.120342755661159
"2000","AR","pmt",0.449681832473018
"2000","AR","trk",1.22495523845262
"2000","AR","fdd",1.02435489166184
"2000","AR","gmt",0.357092925579858
"2000","AR","wtt",0.00523146254207376
"2000","AR","wpd",0.524538113300361
"2000","AR","wht",2.21126829004037
"2000","AR","wrh",0.328072163117533
"2000","AR","ott",1.47842382502186
"2000","AR","che",0.325665519438915
"2000","AR","air",0.0752676471966214
"2000","AR","mmf",0.28580892395424
"2000","AR","otr",0.274527207558854
"2000","AR","min",0.0825418549513355
"2000","NY","ppd",1.48810810048496
"2000","NY","res",9.4984008952414
"2000","NY","com",6.69857402561171
"2000","NY","amb",14.7711083632087
"2000","NY","fbp",3.0777291958252
"2000","NY","rec",4.12363871232356
"2000","NY","con",18.0185525310729
"2000","NY","agr",0.502366340963561
"2000","NY","eec",1.18102603252897
"2000","NY","fnd",6.43137908748256
"2000","NY","pub",8.50115510474633
"2000","NY","fbt",4.13445083664645
"2000","NY","ins",12.2736004577322
"2000","NY","tex",0.987828383738234
"2000","NY","leg",9.84634747016804
"2000","NY","fen",4.44065753518916
"2000","NY","uti",4.09072711269489
"2000","NY","nmp",1.14010590603467
"2000","NY","brd",8.94584120682405
"2000","NY","bnk",16.4581559616089
"2000","NY","ore",7.99627782411808
"2000","NY","edu",10.1625875376073
"2000","NY","ote",0.704898110794677
"2000","NY","man",14.8455155119487
"2000","NY","mch",4.13486570642576
"2000","NY","dat",3.24384485030062
"2000","NY","amd",3.02889403788514
"2000","NY","oil",0.00213366242481578
"2000","NY","hos",15.1399653503938
"2000","NY","rnt",1.58438146617293
"2000","NY","pla",1.37092878157495
"2000","NY","fof",0.12031338044522
"2000","NY","fin",0.021710552645479
"2000","NY","tsv",25.3158503302154
"2000","NY","nrs",6.05872997680423
"2000","NY","sec",52.0308466568006
"2000","NY","art",2.46606218772821
"2000","NY","mov",3.92475938657005
"2000","NY","fpd",0.859174744491087
"2000","NY","slg",24.7159755741671
"2000","NY","pri",2.17314495654254
"2000","NY","grd",1.76433666652637
"2000","NY","pip",0.0434118278512361
"2000","NY","sle",1.02689949500359
"2000","NY","osv",10.0892108399652
"2000","NY","trn",0.371657799853761
"2000","NY","smn",0.021430397586716
"2000","NY","fmt",3.25612960872841
"2000","NY","pet",0.223331701117569
"2000","NY","mvt",4.80104449700862
"2000","NY","cep",5.94323812109934
"2000","NY","wst",0.879025437992683
"2000","NY","mot",2.62493572528392
"2000","NY","adm",14.882808844476
"2000","NY","soc",3.43350762516922
"2000","NY","alt",2.37255387071758
"2000","NY","pmt",0.979723797650982
"2000","NY","trk",1.97102214761115
"2000","NY","fdd",4.64076060701802
"2000","NY","gmt",3.56815570171125
"2000","NY","wtt",0.282383612401985
"2000","NY","wpd",0.411560713304538
"2000","NY","wht",23.8600326976685
"2000","NY","wrh",0.630281971863029
"2000","NY","ott",12.8178305729369
"2000","NY","che",4.55607346176764
"2000","NY","air",2.52166922577003
"2000","NY","mmf",2.73880076711106
"2000","NY","otr",3.22964413887723
"2000","NY","min",0.209079902769552
"2000","OR","ppd",0.519244640456435
"2000","OR","res",0.926774154870386
"2000","OR","com",1.0401688806947
"2000","OR","amb",2.61366544948592
"2000","OR","fbp",0.867099445923118
"2000","OR","rec",0.225083322893423
"2000","OR","con",4.24578423845156
"2000","OR","agr",0.726392070147791
"2000","OR","eec",0.149288924347407
"2000","OR","fnd",1.35877508552493
"2000","OR","pub",1.05247920308188
"2000","OR","hou",0.357097399979485
"2000","OR","fbt",0.705675469933775
"2000","OR","ins",1.38377543375211
"2000","OR","tex",0.0467616165995061
"2000","OR","leg",0.611583360466734
"2000","OR","fen",0.662971106955471
"2000","OR","uti",0.397481564161816
"2000","OR","nmp",0.252933394747559
"2000","OR","brd",0.845756019370076
"2000","OR","bnk",1.24052982777617
"2000","OR","ore",0.198334862646883
"2000","OR","edu",0.61656794436824
"2000","OR","ote",0.213508281145896
"2000","OR","man",2.01039113802829
"2000","OR","mch",0.805938922415912
"2000","OR","dat",0.25693987414699
"2000","OR","amd",0.602870705432267
"2000","OR","oil",0.000176174445705922
"2000","OR","hos",1.78385186791735
"2000","OR","rnt",0.236106565520988
"2000","OR","pla",0.281061570469168
"2000","OR","fof",0.600771763083743
"2000","OR","fin",0.00431385678267027
"2000","OR","tsv",2.11575370348381
"2000","OR","nrs",0.658960494679416
"2000","OR","sec",0.649810862269715
"2000","OR","art",0.245104933223745
"2000","OR","mov",0.120500283626039
"2000","OR","fpd",0.278962920591514
"2000","OR","slg",1.57363875127161
"2000","OR","pri",0.413582227298907
"2000","OR","grd",0.0971665723494676
"2000","OR","pip",0.023434326732329
"2000","OR","sle",0.161024528173203
"2000","OR","osv",2.29778568766385
"2000","OR","trn",0.198753993518194
"2000","OR","smn",0.00406097840075273
"2000","OR","fmt",0.822113271845329
"2000","OR","pet",0.0305420006804412
"2000","OR","mvt",0.874773309257068
"2000","OR","cep",4.11156985884712
"2000","OR","wst",0.195255503243747
"2000","OR","mot",0.477659035749165
"2000","OR","adm",2.09004930045936
"2000","OR","soc",0.548616346761156
"2000","OR","alt",0.0598101261505484
"2000","OR","pmt",0.60748685456308
"2000","OR","trk",0.861676110436399
"2000","OR","fdd",1.52231362430166
"2000","OR","gmt",0.550868124261221
"2000","OR","wtt",0.0241515939752378
"2000","OR","wpd",1.54208657603373
"2000","OR","wht",4.25794988167419
"2000","OR","wrh",0.287803198688991
"2000","OR","ott",2.26155971558877
"2000","OR","che",0.263728008385802
"2000","OR","air",0.334924420127452
"2000","OR","mmf",0.357826321749075
"2000","OR","otr",0.574571756112057
"2000","OR","min",0.0863062557165281
"2000","ND","ppd",0.00187075670211563
"2000","ND","res",0.170402364247636
"2000","ND","com",0.0496578213461643
"2000","ND","amb",0.458924088391644
"2000","ND","fbp",0.164032585814616
"2000","ND","rec",0.0138576578780901
"2000","ND","con",0.631542334283791
"2000","ND","agr",0.149964829696661
"2000","ND","eec",0.00239673679568115
"2000","ND","fnd",0.263443965019031
"2000","ND","pub",0.126406495680575
"2000","ND","hou",0.0351004501825672
"2000","ND","fbt",0.134645881135983
"2000","ND","ins",0.239201304686638
"2000","ND","tex",0.00480828882591936
"2000","ND","leg",0.0668907750967186
"2000","ND","fen",0.120266851875998
"2000","ND","uti",0.22854901819465
"2000","ND","nmp",0.0355794857502663
"2000","ND","brd",0.135086678347974
"2000","ND","bnk",0.248513690767542
"2000","ND","ore",0.00815671761757571
"2000","ND","edu",0.0637158601826741
"2000","ND","ote",0.0194548519929012
"2000","ND","man",0.154821082657688
"2000","ND","mch",0.246932127527467
"2000","ND","dat",0.0417843205172232
"2000","ND","amd",0.106413914016257
"2000","ND","oil",0.0404930865360995
"2000","ND","hos",0.557014174132578
"2000","ND","rnt",0.0267600128741616
"2000","ND","pla",0.0260214100747658
"2000","ND","fof",0.0362113582997184
"2000","ND","fin",0.000257978743801528
"2000","ND","tsv",0.217960071661236
"2000","ND","nrs",0.2032101871573
"2000","ND","sec",0.0631656120053331
"2000","ND","art",0.0267941262563986
"2000","ND","mov",0.00399357788123976
"2000","ND","fpd",0.0257252899420062
"2000","ND","slg",2.84268884116086
"2000","ND","pri",0.0285920781480299
"2000","ND","grd",0.0186045696804897
"2000","ND","pip",0.00697749786735782
"2000","ND","sle",0.292820786798068
"2000","ND","osv",0.397299316928208
"2000","ND","trn",0.133530664451759
"2000","ND","smn",0.0504722751109766
"2000","ND","fmt",0.0477917473456764
"2000","ND","pet",0.00555232064609986
"2000","ND","mvt",0.168747339277736
"2000","ND","cep",0.04779231431491
"2000","ND","wst",0.0113763138191199
"2000","ND","mot",0.0696771591574329
"2000","ND","adm",0.209318195562127
"2000","ND","soc",0.179617393439657
"2000","ND","alt",0.00150459997169721
"2000","ND","pmt",0.00468342165618644
"2000","ND","trk",0.177464033550989
"2000","ND","fdd",0.343971087010509
"2000","ND","gmt",0.103177190666447
"2000","ND","wtt",0.000283961173380075
"2000","ND","wpd",0.0547412672036629
"2000","ND","wht",0.752980531468952
"2000","ND","wrh",0.00974324698456496
"2000","ND","ott",0.433965244198249
"2000","ND","che",0.00509821270726741
"2000","ND","air",0.0102256007412627
"2000","ND","mmf",0.0125474874136533
"2000","ND","otr",0.0635963968192183
"2000","ND","min",0.134662993207214
"2000","SC","ppd",0.939659006052547
"2000","SC","res",1.52009259280068
"2000","SC","com",0.534645555296423
"2000","SC","amb",2.60394039427491
"2000","SC","fbp",0.552682566344991
"2000","SC","rec",0.0959130415388446
"2000","SC","con",4.26058719147898
"2000","SC","agr",0.129129397288704
"2000","SC","eec",0.71699658416853
"2000","SC","fnd",1.49127889732274
"2000","SC","pub",0.306088135216134
"2000","SC","hou",0.344758753743527
"2000","SC","fbt",0.936435398911369
"2000","SC","ins",1.24581261151012
"2000","SC","tex",2.55556464602607
"2000","SC","leg",0.736279056485121
"2000","SC","fen",0.74437371090178
"2000","SC","uti",0.84392496574987
"2000","SC","nmp",0.457056547510206
"2000","SC","brd",0.901692173781246
"2000","SC","bnk",1.30973405991353
"2000","SC","ore",0.160245469977209
"2000","SC","edu",0.493467042994927
"2000","SC","ote",0.299345455189833
"2000","SC","man",0.600309619296846
"2000","SC","mch",1.20306371029387
"2000","SC","dat",0.177414877034272
"2000","SC","amd",0.793692187055534
"2000","SC","oil",0.000195749378739648
"2000","SC","hos",0.9928968597272
"2000","SC","rnt",0.264104082849546
"2000","SC","pla",1.31863424235563
"2000","SC","fof",0.191232152514465
"2000","SC","fin",0.00284046016246359
"2000","SC","tsv",1.77921047980804
"2000","SC","nrs",0.36433328701793
"2000","SC","sec",0.348162837592497
"2000","SC","art",0.28266142177789
"2000","SC","mov",0.0457230024930367
"2000","SC","fpd",0.191250392814326
"2000","SC","slg",14.3514088862476
"2000","SC","pri",0.335185470954081
"2000","SC","grd",0.0457040876196502
"2000","SC","pip",0.0105943399462736
"2000","SC","sle",1.37141770478865
"2000","SC","osv",2.82458250135338
"2000","SC","trn",0.141509469372572
"2000","SC","smn",0.00585052646921369
"2000","SC","fmt",1.30705934267125
"2000","SC","pet",0.0206591884320774
"2000","SC","mvt",1.15806382549183
"2000","SC","cep",0.457502757613863
"2000","SC","wst",0.877720669749379
"2000","SC","mot",1.21036166990163
"2000","SC","adm",2.25119024091205
"2000","SC","soc",0.493444301639684
"2000","SC","alt",0.25910779376687
"2000","SC","pmt",0.41868613177386
"2000","SC","trk",0.838520171164123
"2000","SC","fdd",1.41813910790856
"2000","SC","gmt",0.733911933253769
"2000","SC","wtt",0.00502875319581161
"2000","SC","wpd",0.361375289980386
"2000","SC","wht",3.39739321008662
"2000","SC","wrh",0.2716612590661
"2000","SC","ott",2.99741424469264
"2000","SC","che",1.54350860963422
"2000","SC","air",0.0506283608196081
"2000","SC","mmf",0.242336787081367
"2000","SC","otr",0.662703436911569
"2000","SC","min",0.0793514209577913
"2000","ID","ppd",0.124006811022845
"2000","ID","res",0.321316209041388
"2000","ID","com",0.179272504450323
"2000","ID","amb",0.765063123095781
"2000","ID","fbp",0.534313822980007
"2000","ID","rec",0.0402059111085283
"2000","ID","con",1.35489163192238
"2000","ID","agr",0.390093065073387
"2000","ID","eec",0.0201328737266792
"2000","ID","fnd",0.480420752425917
"2000","ID","pub",0.11522050861543
"2000","ID","hou",0.0849101329870491
"2000","ID","fbt",0.273987992721926
"2000","ID","ins",0.330009453411116
"2000","ID","tex",0.00954389222681225
"2000","ID","leg",0.142437640825988
"2000","ID","fen",0.222540244504591
"2000","ID","uti",0.0991836726006209
"2000","ID","nmp",0.0342911520647309
"2000","ID","brd",0.215874273335928
"2000","ID","bnk",0.33133422485588
"2000","ID","ore",0.0232797561250752
"2000","ID","edu",0.140762912398579
"2000","ID","ote",0.0230793463805618
"2000","ID","man",0.526919741848858
"2000","ID","mch",0.143635773635251
"2000","ID","dat",0.0335285475118104
"2000","ID","amd",0.186042240252577
"2000","ID","oil",3.91498843527987E-5
"2000","ID","hos",0.432149670904907
"2000","ID","rnt",0.050411216150993
"2000","ID","pla",0.0462638985410692
"2000","ID","fof",0.193758558285154
"2000","ID","fin",0.00114103918967404
"2000","ID","tsv",1.06648566082432
"2000","ID","nrs",0.157885351072577
"2000","ID","sec",0.109573000417567
"2000","ID","art",0.0750008267049745
"2000","ID","mov",0.0130838112541856
"2000","ID","fpd",0.0716968327628828
"2000","ID","slg",1.89205931226124
"2000","ID","pri",0.0679568047535638
"2000","ID","grd",0.0252589717163523
"2000","ID","pip",0.00372579701362887
"2000","ID","sle",0.194844757082606
"2000","ID","osv",0.678609063875654
"2000","ID","trn",0.117011656386835
"2000","ID","smn",0.00261555827743503
"2000","ID","fmt",0.155614714477915
"2000","ID","pet",0.00468261902130612
"2000","ID","mvt",0.342199893543484
"2000","ID","cep",1.81676202182118
"2000","ID","wst",0.0372950461972777
"2000","ID","mot",0.080464072671344
"2000","ID","adm",0.558035677567126
"2000","ID","soc",0.166193978516809
"2000","ID","alt",0.00766692367010575
"2000","ID","pmt",0.015894230174447
"2000","ID","trk",0.310799532957464
"2000","ID","fdd",0.626828546317246
"2000","ID","gmt",0.211193808800185
"2000","ID","wtt",0.00154138852518627
"2000","ID","wpd",0.345325252038268
"2000","ID","wht",1.10675053693905
"2000","ID","wrh",0.0368277902268703
"2000","ID","ott",0.881492042770413
"2000","ID","che",0.115336977056251
"2000","ID","air",0.042716245599168
"2000","ID","mmf",0.0670072305850852
"2000","ID","otr",0.121701529688086
"2000","ID","min",0.112704679034062
"2000","NJ","ppd",1.29530614439981
"2000","NJ","res",6.42562234250469
"2000","NJ","com",5.87284392554382
"2000","NJ","amb",7.92735981549215
"2000","NJ","fbp",2.00078522605107
"2000","NJ","rec",0.632055252327128
"2000","NJ","con",8.96783046213197
"2000","NJ","agr",0.193063753258713
"2000","NJ","eec",0.544761726681878
"2000","NJ","fnd",3.27693711437226
"2000","NJ","pub",2.36189219714024
"2000","NJ","fbt",2.27728413815969
"2000","NJ","ins",6.3366773584586
"2000","NJ","tex",0.598413744459534
"2000","NJ","leg",2.69846194381466
"2000","NJ","fen",1.69002788435049
"2000","NJ","uti",1.75447847289562
"2000","NJ","nmp",0.917345049924816
"2000","NJ","brd",5.04129364741876
"2000","NJ","bnk",4.15339083420505
"2000","NJ","ore",1.1478988439092
"2000","NJ","edu",2.27420437051578
"2000","NJ","ote",0.269488761129584
"2000","NJ","man",6.78969143755762
"2000","NJ","mch",1.48133255610513
"2000","NJ","dat",1.32142913632093
"2000","NJ","amd",1.61649591258723
"2000","NJ","oil",0.00118954405926582
"2000","NJ","hos",6.28983111169699
"2000","NJ","rnt",0.833052035399746
"2000","NJ","pla",1.18330481846009
"2000","NJ","fof",0.0641670007795794
"2000","NJ","fin",0.148443796303582
"2000","NJ","tsv",13.7456739555696
"2000","NJ","nrs",2.41381011840237
"2000","NJ","sec",6.48339146582548
"2000","NJ","art",0.74961930677134
"2000","NJ","mov",0.323294464885727
"2000","NJ","fpd",0.40737034397193
"2000","NJ","slg",6.1079593948244
"2000","NJ","pri",1.67429258884747
"2000","NJ","grd",0.809524027128346
"2000","NJ","pip",0.0378338464799043
"2000","NJ","sle",0.544786204451871
"2000","NJ","osv",4.69894256622189
"2000","NJ","trn",0.0746251924991417
"2000","NJ","smn",0.00440512395306961
"2000","NJ","fmt",1.78586755655404
"2000","NJ","pet",0.600700611336688
"2000","NJ","mvt",2.72715962102832
"2000","NJ","cep",3.0030034672679
"2000","NJ","wst",0.610115530342935
"2000","NJ","mot",0.479393321959433
"2000","NJ","adm",7.84008326650934
"2000","NJ","soc",1.43704570086452
"2000","NJ","alt",0.589399234214138
"2000","NJ","pmt",0.663379786880629
"2000","NJ","trk",2.15141056422656
"2000","NJ","fdd",3.49425721108948
"2000","NJ","gmt",1.87842475792694
"2000","NJ","wtt",0.163427421111232
"2000","NJ","wpd",0.213969762747024
"2000","NJ","wht",16.4567078695907
"2000","NJ","wrh",1.30754578082241
"2000","NJ","ott",7.17047040431747
"2000","NJ","che",7.44302900312903
"2000","NJ","air",1.23916013541816
"2000","NJ","mmf",1.6273112085825
"2000","NJ","otr",2.28033461570433
"2000","NJ","min",0.1170856552986
"2000","UT","ppd",0.11755198581137
"2000","UT","res",0.733233663431077
"2000","UT","com",0.991655157007705
"2000","UT","amb",1.28947538421283
"2000","UT","fbp",0.415913539283082
"2000","UT","rec",0.105839067877295
"2000","UT","con",2.68641841849025
"2000","UT","agr",0.118245327957879
"2000","UT","eec",0.0587662665466029
"2000","UT","fnd",0.854393711670621
"2000","UT","pub",0.662693946395366
"2000","UT","hou",0.173329156533247
"2000","UT","fbt",0.502807975049851
"2000","UT","ins",0.660939552438714
"2000","UT","tex",0.0351831428797614
"2000","UT","leg",0.419342645995033
"2000","UT","fen",0.414387415383858
"2000","UT","uti",0.341362420597098
"2000","UT","nmp",0.21517079793736
"2000","UT","brd",0.577908787059045
"2000","UT","bnk",1.08470658844074
"2000","UT","ore",0.0612690174596053
"2000","UT","edu",0.598674607503665
"2000","UT","ote",0.524246286785282
"2000","UT","man",1.26227949921599
"2000","UT","mch",0.296552418121864
"2000","UT","dat",0.353481872760142
"2000","UT","amd",0.359160319311575
"2000","UT","oil",0.0370751299502471
"2000","UT","hos",0.971444805663488
"2000","UT","rnt",0.153762484044245
"2000","UT","pla",0.127957029371077
"2000","UT","fof",0.0330620546510601
