"year","r","hh","n"
2012,"NM","hh2",189
2012,"NY","hh2",736
2012,"NC","hh2",435
2012,"ND","hh2",212
2012,"OH","hh2",521
2012,"OK","hh2",250
2012,"OR","hh2",271
2012,"PA","hh2",487
2012,"RI","hh2",261
2012,"SC","hh2",261
2012,"SD","hh2",273
2012,"TN","hh2",271
2012,"TX","hh2",1115
2012,"UT","hh2",200
2012,"VT","hh2",254
2012,"VA","hh2",287
2012,"WA","hh2",270
2012,"WV","hh2",180
2012,"WI","hh2",341
2012,"WY","hh2",214
2012,"AL","hh3",152
2012,"AK","hh3",176
2012,"AZ","hh3",179
2012,"AR","hh3",135
2012,"CA","hh3",1103
2012,"CO","hh3",277
2012,"CT","hh3",260
2012,"DE","hh3",179
2012,"DC","hh3",163
2012,"FL","hh3",566
2012,"GA","hh3",289
2012,"HI","hh3",222
2012,"ID","hh3",157
2012,"IL","hh3",391
2012,"IN","hh3",156
2012,"IA","hh3",272
2012,"KS","hh3",188
2012,"KY","hh3",173
2012,"LA","hh3",108
2012,"ME","hh3",228
2012,"MD","hh3",288
2012,"MA","hh3",164
2012,"MI","hh3",285
2012,"MN","hh3",307
2012,"MS","hh3",110
2012,"MO","hh3",232
2012,"MT","hh3",135
2012,"NE","hh3",218
2012,"NV","hh3",207
2012,"NH","hh3",259
2012,"NJ","hh3",215
2012,"NM","hh3",111
2012,"NY","hh3",486
2012,"NC","hh3",237
2012,"ND","hh3",177
2012,"OH","hh3",356
2012,"OK","hh3",179
2012,"OR","hh3",222
2012,"PA","hh3",381
2012,"RI","hh3",191
2012,"SC","hh3",191
2012,"SD","hh3",202
2012,"TN","hh3",174
2012,"TX","hh3",814
2012,"UT","hh3",174
2012,"VT","hh3",181
2012,"VA","hh3",285
2012,"WA","hh3",234
2012,"WV","hh3",125
2012,"WI","hh3",309
2012,"WY","hh3",176
2012,"AL","hh4",157
2012,"AK","hh4",252
2012,"AZ","hh4",199
2012,"AR","hh4",154
2012,"CA","hh4",1775
2012,"CO","hh4",457
2012,"CT","hh4",454
2012,"DE","hh4",301
2012,"DC","hh4",323
2012,"FL","hh4",675
2012,"GA","hh4",381
2012,"HI","hh4",358
2012,"ID","hh4",171
2012,"IL","hh4",566
2012,"IN","hh4",291
2012,"IA","hh4",392
2012,"KS","hh4",269
2012,"KY","hh4",234
2012,"LA","hh4",156
2012,"ME","hh4",294
2012,"MD","hh4",580
2012,"MA","hh4",302
2012,"MI","hh4",439
2012,"MN","hh4",560
2012,"MS","hh4",129
2012,"MO","hh4",269
2012,"MT","hh4",174
2012,"NE","hh4",304
2012,"NV","hh4",277
2012,"NH","hh4",469
2012,"NJ","hh4",399
2012,"NM","hh4",154
2012,"NY","hh4",727
2012,"NC","hh4",319
2012,"ND","hh4",269
2012,"OH","hh4",437
2012,"OK","hh4",216
2012,"OR","hh4",237
2012,"PA","hh4",592
2012,"RI","hh4",287
2012,"SC","hh4",208
2012,"SD","hh4",297
2012,"TN","hh4",230
2012,"TX","hh4",1018
2012,"UT","hh4",252
2012,"VT","hh4",281
2012,"VA","hh4",485
2012,"WA","hh4",378
2012,"WV","hh4",158
2012,"WI","hh4",365
2012,"WY","hh4",301
2012,"AL","hh5",53
2012,"AK","hh5",113
2012,"AZ","hh5",69
2012,"AR","hh5",41
2012,"CA","hh5",878
2012,"CO","hh5",225
2012,"CT","hh5",280
2012,"DE","hh5",89
2012,"DC","hh5",260
2012,"FL","hh5",239
2012,"GA","hh5",123
2012,"HI","hh5",125
2012,"ID","hh5",54
2012,"IL","hh5",230
2012,"IN","hh5",79
2012,"IA","hh5",100
2012,"KS","hh5",80
2012,"KY","hh5",55
2012,"LA","hh5",55
2012,"ME","hh5",89
2012,"MD","hh5",278
2012,"MA","hh5",168
2012,"MI","hh5",134
2012,"MN","hh5",201
2012,"MS","hh5",26
2012,"MO","hh5",93
2012,"MT","hh5",26
2012,"NE","hh5",83
2012,"NV","hh5",83
2012,"NH","hh5",200
2012,"NJ","hh5",259
2012,"NM","hh5",60
2012,"NY","hh5",346
2012,"NC","hh5",97
2012,"ND","hh5",86
2012,"OH","hh5",140
2012,"OK","hh5",56
2012,"OR","hh5",80
2012,"PA","hh5",206
2012,"RI","hh5",169
2012,"SC","hh5",54
2012,"SD","hh5",65
2012,"TN","hh5",53
2012,"TX","hh5",357
2012,"UT","hh5",80
2012,"VT","hh5",76
2012,"VA","hh5",220
2012,"WA","hh5",170
2012,"WV","hh5",44
2012,"WI","hh5",113
2012,"WY","hh5",79
2013,"US","hh1",5163
2013,"US","hh2",5050
2013,"US","hh3",3846
2013,"US","hh4",5917
2013,"US","hh5",2696
2013,"AL","hh1",73
2013,"AK","hh1",38
2013,"AZ","hh1",70
2013,"AR","hh1",80
2013,"CA","hh1",398
2013,"CO","hh1",89
2013,"CT","hh1",93
2013,"DE","hh1",79
2013,"DC","hh1",118
2013,"FL","hh1",218
2013,"GA","hh1",144
2013,"HI","hh1",85
2013,"ID","hh1",55
2013,"IL","hh1",162
2013,"IN","hh1",88
2013,"IA","hh1",97
2013,"KS","hh1",77
2013,"KY","hh1",110
2013,"LA","hh1",76
2013,"ME","hh1",75
2013,"MD","hh1",77
2013,"MA","hh1",70
2013,"MI","hh1",114
2013,"MN","hh1",104
2013,"MS","hh1",91
2013,"MO","hh1",106
2013,"MT","hh1",53
2013,"NE","hh1",67
2013,"NV","hh1",83
2013,"NH","hh1",57
2013,"NJ","hh1",91
2013,"NM","hh1",63
2013,"NY","hh1",267
2013,"NC","hh1",130
2013,"ND","hh1",59
2013,"OH","hh1",155
2013,"OK","hh1",77
2013,"OR","hh1",69
2013,"PA","hh1",138
2013,"RI","hh1",68
2013,"SC","hh1",85
2013,"SD","hh1",64
2013,"TN","hh1",90
2013,"TX","hh1",292
2013,"UT","hh1",35
2013,"VT","hh1",39
2013,"VA","hh1",87
2013,"WA","hh1",74
2013,"WV","hh1",81
2013,"WI","hh1",100
2013,"WY","hh1",52
2013,"AL","hh2",54
2013,"AK","hh2",45
2013,"AZ","hh2",66
2013,"AR","hh2",91
2013,"CA","hh2",400
2013,"CO","hh2",86
2013,"CT","hh2",88
2013,"DE","hh2",94
2013,"DC","hh2",63
2013,"FL","hh2",232
2013,"GA","hh2",125
2013,"HI","hh2",78
2013,"ID","hh2",62
2013,"IL","hh2",161
2013,"IN","hh2",78
2013,"IA","hh2",73
2013,"KS","hh2",90
2013,"KY","hh2",68
2013,"LA","hh2",66
2013,"ME","hh2",92
2013,"MD","hh2",114
2013,"MA","hh2",58
2013,"MI","hh2",122
2013,"MN","hh2",93
2013,"MS","hh2",67
2013,"MO","hh2",91
2013,"MT","hh2",64
2013,"NE","hh2",68
2013,"NV","hh2",72
2013,"NH","hh2",92
2013,"NJ","hh2",84
2013,"NM","hh2",40
2013,"NY","hh2",210
2013,"NC","hh2",122
2013,"ND","hh2",58
2013,"OH","hh2",143
2013,"OK","hh2",73
2013,"OR","hh2",105
2013,"PA","hh2",147
2013,"RI","hh2",62
2013,"SC","hh2",84
2013,"SD","hh2",84
2013,"TN","hh2",96
2013,"TX","hh2",279
2013,"UT","hh2",56
2013,"VT","hh2",79
2013,"VA","hh2",83
2013,"WA","hh2",87
2013,"WV","hh2",53
2013,"WI","hh2",99
2013,"WY","hh2",53
2013,"AL","hh3",50
2013,"AK","hh3",51
2013,"AZ","hh3",49
2013,"AR","hh3",52
2013,"CA","hh3",289
2013,"CO","hh3",91
2013,"CT","hh3",81
2013,"DE","hh3",69
2013,"DC","hh3",51
2013,"FL","hh3",157
2013,"GA","hh3",99
2013,"HI","hh3",62
2013,"ID","hh3",48
2013,"IL","hh3",109
2013,"IN","hh3",60
2013,"IA","hh3",76
2013,"KS","hh3",44
2013,"KY","hh3",70
2013,"LA","hh3",38
2013,"ME","hh3",77
2013,"MD","hh3",100
2013,"MA","hh3",50
2013,"MI","hh3",113
2013,"MN","hh3",83
2013,"MS","hh3",25
2013,"MO","hh3",63
2013,"MT","hh3",37
2013,"NE","hh3",73
2013,"NV","hh3",65
2013,"NH","hh3",75
2013,"NJ","hh3",61
2013,"NM","hh3",26
2013,"NY","hh3",126
2013,"NC","hh3",76
2013,"ND","hh3",49
2013,"OH","hh3",119
2013,"OK","hh3",38
2013,"OR","hh3",52
2013,"PA","hh3",107
2013,"RI","hh3",49
2013,"SC","hh3",56
2013,"SD","hh3",64
2013,"TN","hh3",62
2013,"TX","hh3",194
2013,"UT","hh3",56
2013,"VT","hh3",65
2013,"VA","hh3",99
2013,"WA","hh3",81
2013,"WV","hh3",37
2013,"WI","hh3",77
2013,"WY","hh3",45
2013,"AL","hh4",54
2013,"AK","hh4",95
2013,"AZ","hh4",72
2013,"AR","hh4",41
2013,"CA","hh4",502
2013,"CO","hh4",142
2013,"CT","hh4",139
2013,"DE","hh4",108
2013,"DC","hh4",95
2013,"FL","hh4",199
2013,"GA","hh4",116
2013,"HI","hh4",134
2013,"ID","hh4",64
2013,"IL","hh4",177
2013,"IN","hh4",85
2013,"IA","hh4",107
2013,"KS","hh4",86
2013,"KY","hh4",56
2013,"LA","hh4",57
2013,"ME","hh4",116
2013,"MD","hh4",165
2013,"MA","hh4",81
2013,"MI","hh4",137
2013,"MN","hh4",166
2013,"MS","hh4",51
2013,"MO","hh4",110
2013,"MT","hh4",55
2013,"NE","hh4",100
2013,"NV","hh4",77
2013,"NH","hh4",136
2013,"NJ","hh4",113
2013,"NM","hh4",44
2013,"NY","hh4",220
2013,"NC","hh4",119
2013,"ND","hh4",87
2013,"OH","hh4",157
2013,"OK","hh4",68
2013,"OR","hh4",98
2013,"PA","hh4",183
2013,"RI","hh4",83
2013,"SC","hh4",71
2013,"SD","hh4",100
2013,"TN","hh4",69
2013,"TX","hh4",297
2013,"UT","hh4",74
2013,"VT","hh4",100
2013,"VA","hh4",139
2013,"WA","hh4",105
2013,"WV","hh4",42
2013,"WI","hh4",132
2013,"WY","hh4",93
2013,"AL","hh5",14
2013,"AK","hh5",38
2013,"AZ","hh5",26
2013,"AR","hh5",15
2013,"CA","hh5",280
2013,"CO","hh5",91
2013,"CT","hh5",92
2013,"DE","hh5",35
2013,"DC","hh5",76
2013,"FL","hh5",94
2013,"GA","hh5",53
2013,"HI","hh5",63
2013,"ID","hh5",17
2013,"IL","hh5",95
2013,"IN","hh5",29
2013,"IA","hh5",48
2013,"KS","hh5",37
2013,"KY","hh5",22
2013,"LA","hh5",23
2013,"ME","hh5",38
2013,"MD","hh5",102
2013,"MA","hh5",61
2013,"MI","hh5",60
2013,"MN","hh5",80
2013,"MS","hh5",18
2013,"MO","hh5",34
2013,"MT","hh5",12
2013,"NE","hh5",28
2013,"NV","hh5",33
2013,"NH","hh5",72
2013,"NJ","hh5",84
2013,"NM","hh5",12
2013,"NY","hh5",137
2013,"NC","hh5",42
2013,"ND","hh5",31
2013,"OH","hh5",56
2013,"OK","hh5",20
2013,"OR","hh5",28
2013,"PA","hh5",71
2013,"RI","hh5",48
2013,"SC","hh5",18
2013,"SD","hh5",29
2013,"TN","hh5",22
2013,"TX","hh5",108
2013,"UT","hh5",26
2013,"VT","hh5",33
2013,"VA","hh5",76
2013,"WA","hh5",73
2013,"WV","hh5",20
2013,"WI","hh5",40
2013,"WY","hh5",36
2014,"US","hh1",17163
2014,"US","hh2",16843
2014,"US","hh3",12422
2014,"US","hh4",19260
2014,"US","hh5",8569
2014,"AL","hh1",379
2014,"AK","hh1",159
2014,"AZ","hh1",308
2014,"AR","hh1",329
2014,"CA","hh1",1503
2014,"CO","hh1",222
2014,"CT","hh1",189
2014,"DE","hh1",203
2014,"DC","hh1",353
2014,"FL","hh1",925
2014,"GA","hh1",469
2014,"HI","hh1",208
2014,"ID","hh1",171
2014,"IL","hh1",494
2014,"IN","hh1",267
2014,"IA","hh1",187
2014,"KS","hh1",194
2014,"KY","hh1",258
2014,"LA","hh1",508
2014,"ME","hh1",190
2014,"MD","hh1",206
2014,"MA","hh1",296
2014,"MI","hh1",359
2014,"MN","hh1",178
2014,"MS","hh1",486
2014,"MO","hh1",221
2014,"MT","hh1",234
2014,"NE","hh1",193
2014,"NV","hh1",268
2014,"NH","hh1",165
2014,"NJ","hh1",264
2014,"NM","hh1",358
2014,"NY","hh1",789
2014,"NC","hh1",437
2014,"ND","hh1",170
2014,"OH","hh1",462
2014,"OK","hh1",283
2014,"OR","hh1",228
2014,"PA","hh1",444
2014,"RI","hh1",183
2014,"SC","hh1",316
2014,"SD","hh1",168
2014,"TN","hh1",345
2014,"TX","hh1",1026
2014,"UT","hh1",142
2014,"VT","hh1",163
2014,"VA","hh1",235
2014,"WA","hh1",229
2014,"WV","hh1",382
2014,"WI","hh1",240
2014,"WY","hh1",177
2014,"AL","hh2",327
2014,"AK","hh2",141
2014,"AZ","hh2",270
2014,"AR","hh2",291
2014,"CA","hh2",1454
2014,"CO","hh2",246
2014,"CT","hh2",219
2014,"DE","hh2",241
2014,"DC","hh2",222
2014,"FL","hh2",867
2014,"GA","hh2",425
2014,"HI","hh2",204
2014,"ID","hh2",262
2014,"IL","hh2",500
2014,"IN","hh2",309
2014,"IA","hh2",221
2014,"KS","hh2",234
2014,"KY","hh2",233
2014,"LA","hh2",347
2014,"ME","hh2",179
2014,"MD","hh2",199
2014,"MA","hh2",211
2014,"MI","hh2",371
2014,"MN","hh2",232
2014,"MS","hh2",322
2014,"MO","hh2",230
2014,"MT","hh2",285
2014,"NE","hh2",218
2014,"NV","hh2",292
2014,"NH","hh2",188
2014,"NJ","hh2",279
2014,"NM","hh2",299
2014,"NY","hh2",658
2014,"NC","hh2",403
2014,"ND","hh2",213
2014,"OH","hh2",455
2014,"OK","hh2",278
2014,"OR","hh2",225
2014,"PA","hh2",487
2014,"RI","hh2",193
2014,"SC","hh2",309
2014,"SD","hh2",180
2014,"TN","hh2",309
2014,"TX","hh2",1042
2014,"UT","hh2",195
2014,"VT","hh2",202
2014,"VA","hh2",319
2014,"WA","hh2",287
2014,"WV","hh2",313
2014,"WI","hh2",238
2014,"WY","hh2",219
2014,"AL","hh3",184
2014,"AK","hh3",135
2014,"AZ","hh3",213
2014,"AR","hh3",204
2014,"CA","hh3",1107
2014,"CO","hh3",210
2014,"CT","hh3",169
2014,"DE","hh3",190
2014,"DC","hh3",146
2014,"FL","hh3",553
2014,"GA","hh3",299
2014,"HI","hh3",187
2014,"ID","hh3",172
2014,"IL","hh3",377
2014,"IN","hh3",196
2014,"IA","hh3",160
2014,"KS","hh3",163
2014,"KY","hh3",150
2014,"LA","hh3",214
2014,"ME","hh3",156
2014,"MD","hh3",189
2014,"MA","hh3",179
2014,"MI","hh3",281
2014,"MN","hh3",196
2014,"MS","hh3",194
2014,"MO","hh3",181
2014,"MT","hh3",227
2014,"NE","hh3",157
2014,"NV","hh3",217
2014,"NH","hh3",163
2014,"NJ","hh3",223
2014,"NM","hh3",221
2014,"NY","hh3",443
2014,"NC","hh3",258
2014,"ND","hh3",171
2014,"OH","hh3",329
2014,"OK","hh3",203
2014,"OR","hh3",183
2014,"PA","hh3",338
2014,"RI","hh3",134
2014,"SC","hh3",207
2014,"SD","hh3",141
2014,"TN","hh3",208
2014,"TX","hh3",800
2014,"UT","hh3",181
2014,"VT","hh3",175
2014,"VA","hh3",220
2014,"WA","hh3",225
2014,"WV","hh3",186
2014,"WI","hh3",241
2014,"WY","hh3",166
2014,"AL","hh4",284
2014,"AK","hh4",268
2014,"AZ","hh4",277
2014,"AR","hh4",241
2014,"CA","hh4",1825
2014,"CO","hh4",337
2014,"CT","hh4",343
2014,"DE","hh4",280
2014,"DC","hh4",346
2014,"FL","hh4",707
2014,"GA","hh4",405
2014,"HI","hh4",406
2014,"ID","hh4",258
2014,"IL","hh4",553
2014,"IN","hh4",271
2014,"IA","hh4",301
2014,"KS","hh4",247
2014,"KY","hh4",202
2014,"LA","hh4",341
2014,"ME","hh4",232
2014,"MD","hh4",389
2014,"MA","hh4",323
2014,"MI","hh4",414
2014,"MN","hh4",359
2014,"MS","hh4",213
2014,"MO","hh4",285
2014,"MT","hh4",267
2014,"NE","hh4",271
2014,"NV","hh4",232
2014,"NH","hh4",363
2014,"NJ","hh4",396
2014,"NM","hh4",310
2014,"NY","hh4",774
2014,"NC","hh4",380
2014,"ND","hh4",320
2014,"OH","hh4",455
2014,"OK","hh4",255
2014,"OR","hh4",303
2014,"PA","hh4",568
2014,"RI","hh4",223
2014,"SC","hh4",220
2014,"SD","hh4",239
2014,"TN","hh4",267
2014,"TX","hh4",1077
2014,"UT","hh4",279
2014,"VT","hh4",283
2014,"VA","hh4",436
2014,"WA","hh4",345
2014,"WV","hh4",248
2014,"WI","hh4",348
2014,"WY","hh4",294
2014,"AL","hh5",88
2014,"AK","hh5",131
2014,"AZ","hh5",84
2014,"AR","hh5",56
2014,"CA","hh5",984
2014,"CO","hh5",165
2014,"CT","hh5",212
2014,"DE","hh5",119
2014,"DC","hh5",301
2014,"FL","hh5",285
2014,"GA","hh5",158
2014,"HI","hh5",171
2014,"ID","hh5",74
2014,"IL","hh5",276
2014,"IN","hh5",98
2014,"IA","hh5",106
2014,"KS","hh5",91
2014,"KY","hh5",70
2014,"LA","hh5",105
2014,"ME","hh5",65
2014,"MD","hh5",260
2014,"MA","hh5",239
2014,"MI","hh5",141
2014,"MN","hh5",207
2014,"MS","hh5",58
2014,"MO","hh5",117
2014,"MT","hh5",104
2014,"NE","hh5",98
2014,"NV","hh5",87
2014,"NH","hh5",179
2014,"NJ","hh5",260
2014,"NM","hh5",84
2014,"NY","hh5",433
2014,"NC","hh5",172
2014,"ND","hh5",111
2014,"OH","hh5",169
2014,"OK","hh5",89
2014,"OR","hh5",116
2014,"PA","hh5",254
2014,"RI","hh5",132
2014,"SC","hh5",94
2014,"SD","hh5",80
2014,"TN","hh5",94
2014,"TX","hh5",451
2014,"UT","hh5",97
2014,"VT","hh5",104
2014,"VA","hh5",250
2014,"WA","hh5",169
2014,"WV","hh5",77
2014,"WI","hh5",114
2014,"WY","hh5",90
2015,"US","hh1",15402
2015,"US","hh2",15587
2015,"US","hh3",11509
2015,"US","hh4",18471
2015,"US","hh5",8515
2015,"AL","hh1",406
2015,"AK","hh1",110
2015,"AZ","hh1",268
2015,"AR","hh1",353
2015,"CA","hh1",1270
2015,"CO","hh1",140
2015,"CT","hh1",117
2015,"DE","hh1",155
2015,"DC","hh1",354
2015,"FL","hh1",903
2015,"GA","hh1",431
2015,"HI","hh1",191
2015,"ID","hh1",200
2015,"IL","hh1",379
2015,"IN","hh1",250
2015,"IA","hh1",123
2015,"KS","hh1",171
2015,"KY","hh1",243
2015,"LA","hh1",503
2015,"ME","hh1",134
2015,"MD","hh1",131
2015,"MA","hh1",277
2015,"MI","hh1",328
2015,"MN","hh1",146
2015,"MS","hh1",446
2015,"MO","hh1",179
2015,"MT","hh1",299
2015,"NE","hh1",153
2015,"NV","hh1",175
2015,"NH","hh1",111
2015,"NJ","hh1",255
2015,"NM","hh1",417
2015,"NY","hh1",694
2015,"NC","hh1",375
2015,"ND","hh1",181
2015,"OH","hh1",381
2015,"OK","hh1",281
2015,"OR","hh1",187
2015,"PA","hh1",395
2015,"RI","hh1",130
2015,"SC","hh1",328
2015,"SD","hh1",151
2015,"TN","hh1",325
2015,"TX","hh1",922
2015,"UT","hh1",127
2015,"VT","hh1",155
2015,"VA","hh1",255
2015,"WA","hh1",181
2015,"WV","hh1",380
2015,"WI","hh1",178
2015,"WY","hh1",158
2015,"AL","hh2",354
2015,"AK","hh2",139
2015,"AZ","hh2",292
2015,"AR","hh2",349
2015,"CA","hh2",1304
2015,"CO","hh2",190
2015,"CT","hh2",130
2015,"DE","hh2",171
2015,"DC","hh2",251
2015,"FL","hh2",768
2015,"GA","hh2",361
2015,"HI","hh2",194
2015,"ID","hh2",274
2015,"IL","hh2",450
2015,"IN","hh2",281
2015,"IA","hh2",177
2015,"KS","hh2",193
2015,"KY","hh2",203
2015,"LA","hh2",389
2015,"ME","hh2",124
2015,"MD","hh2",154
2015,"MA","hh2",224
2015,"MI","hh2",342
2015,"MN","hh2",163
2015,"MS","hh2",354
2015,"MO","hh2",203
2015,"MT","hh2",337
2015,"NE","hh2",183
2015,"NV","hh2",234
2015,"NH","hh2",135
2015,"NJ","hh2",263
2015,"NM","hh2",404
2015,"NY","hh2",575
2015,"NC","hh2",414
2015,"ND","hh2",191
2015,"OH","hh2",399
2015,"OK","hh2",291
2015,"OR","hh2",231
2015,"PA","hh2",414
2015,"RI","hh2",141
2015,"SC","hh2",266
2015,"SD","hh2",148
2015,"TN","hh2",329
2015,"TX","hh2",965
2015,"UT","hh2",197
2015,"VT","hh2",178
2015,"VA","hh2",252
2015,"WA","hh2",240
2015,"WV","hh2",357
2015,"WI","hh2",217
2015,"WY","hh2",192
2015,"AL","hh3",210
2015,"AK","hh3",152
2015,"AZ","hh3",229
2015,"AR","hh3",204
2015,"CA","hh3",971
2015,"CO","hh3",135
2015,"CT","hh3",99
2015,"DE","hh3",129
2015,"DC","hh3",172
2015,"FL","hh3",523
2015,"GA","hh3",253
2015,"HI","hh3",193
2015,"ID","hh3",195
2015,"IL","hh3",349
2015,"IN","hh3",182
2015,"IA","hh3",127
2015,"KS","hh3",138
2015,"KY","hh3",130
2015,"LA","hh3",260
2015,"ME","hh3",97
2015,"MD","hh3",139
2015,"MA","hh3",194
2015,"MI","hh3",277
2015,"MN","hh3",145
2015,"MS","hh3",231
2015,"MO","hh3",159
2015,"MT","hh3",215
2015,"NE","hh3",130
2015,"NV","hh3",183
2015,"NH","hh3",138
2015,"NJ","hh3",198
2015,"NM","hh3",266
2015,"NY","hh3",437
2015,"NC","hh3",283
2015,"ND","hh3",171
2015,"OH","hh3",303
2015,"OK","hh3",193
2015,"OR","hh3",165
2015,"PA","hh3",291
2015,"RI","hh3",96
2015,"SC","hh3",199
2015,"SD","hh3",113
2015,"TN","hh3",203
2015,"TX","hh3",712
2015,"UT","hh3",170
2015,"VT","hh3",158
2015,"VA","hh3",200
2015,"WA","hh3",199
2015,"WV","hh3",233
2015,"WI","hh3",182
2015,"WY","hh3",178
2015,"AL","hh4",327
2015,"AK","hh4",282
2015,"AZ","hh4",306
2015,"AR","hh4",291
2015,"CA","hh4",1642
2015,"CO","hh4",267
2015,"CT","hh4",210
2015,"DE","hh4",226
2015,"DC","hh4",338
2015,"FL","hh4",770
2015,"GA","hh4",397
2015,"HI","hh4",322
2015,"ID","hh4",260
2015,"IL","hh4",542
2015,"IN","hh4",324
2015,"IA","hh4",229
2015,"KS","hh4",227
2015,"KY","hh4",183
2015,"LA","hh4",400
2015,"ME","hh4",144
2015,"MD","hh4",261
2015,"MA","hh4",357
2015,"MI","hh4",390
2015,"MN","hh4",299
2015,"MS","hh4",250
2015,"MO","hh4",275
2015,"MT","hh4",367
2015,"NE","hh4",279
2015,"NV","hh4",220
2015,"NH","hh4",264
2015,"NJ","hh4",409
2015,"NM","hh4",341
2015,"NY","hh4",763
2015,"NC","hh4",383
2015,"ND","hh4",267
2015,"OH","hh4",465
2015,"OK","hh4",257
2015,"OR","hh4",279
2015,"PA","hh4",564
2015,"RI","hh4",170
2015,"SC","hh4",266
2015,"SD","hh4",203
2015,"TN","hh4",294
2015,"TX","hh4",1068
2015,"UT","hh4",313
2015,"VT","hh4",239
2015,"VA","hh4",338
2015,"WA","hh4",371
2015,"WV","hh4",280
2015,"WI","hh4",252
2015,"WY","hh4",300
2015,"AL","hh5",103
2015,"AK","hh5",135
2015,"AZ","hh5",111
2015,"AR","hh5",100
2015,"CA","hh5",1020
2015,"CO","hh5",114
2015,"CT","hh5",130
2015,"DE","hh5",82
2015,"DC","hh5",311
2015,"FL","hh5",315
2015,"GA","hh5",138
2015,"HI","hh5",167
2015,"ID","hh5",94
2015,"IL","hh5",316
2015,"IN","hh5",102
2015,"IA","hh5",77
2015,"KS","hh5",90
2015,"KY","hh5",71
2015,"LA","hh5",149
2015,"ME","hh5",57
2015,"MD","hh5",178
2015,"MA","hh5",271
2015,"MI","hh5",151
2015,"MN","hh5",120
2015,"MS","hh5",81
2015,"MO","hh5",107
2015,"MT","hh5",128
2015,"NE","hh5",81
2015,"NV","hh5",82
2015,"NH","hh5",163
2015,"NJ","hh5",270
2015,"NM","hh5",107
2015,"NY","hh5",423
2015,"NC","hh5",176
2015,"ND","hh5",106
2015,"OH","hh5",174
2015,"OK","hh5",95
2015,"OR","hh5",118
2015,"PA","hh5",248
2015,"RI","hh5",67
2015,"SC","hh5",88
2015,"SD","hh5",76
2015,"TN","hh5",125
2015,"TX","hh5",493
2015,"UT","hh5",105
2015,"VT","hh5",113
2015,"VA","hh5",219
2015,"WA","hh5",164
2015,"WV","hh5",115
2015,"WI","hh5",91
2015,"WY","hh5",98
2016,"US","hh1",14781
2016,"US","hh2",15291
2016,"US","hh3",11715
2016,"US","hh4",18782
2016,"US","hh5",9388
2016,"AL","hh1",411
2016,"AK","hh1",102
2016,"AZ","hh1",232
2016,"AR","hh1",334
2016,"CA","hh1",1241
2016,"CO","hh1",141
2016,"CT","hh1",120
2016,"DE","hh1",144
2016,"DC","hh1",356
2016,"FL","hh1",775
2016,"GA","hh1",376
2016,"HI","hh1",190
2016,"ID","hh1",172
2016,"IL","hh1",378
2016,"IN","hh1",222
2016,"IA","hh1",119
2016,"KS","hh1",171
2016,"KY","hh1",216
2016,"LA","hh1",514
2016,"ME","hh1",126
2016,"MD","hh1",134
2016,"MA","hh1",251
2016,"MI","hh1",284
2016,"MN","hh1",133
2016,"MS","hh1",463
2016,"MO","hh1",212
2016,"MT","hh1",273
2016,"NE","hh1",150
2016,"NV","hh1",167
2016,"NH","hh1",112
2016,"NJ","hh1",263
2016,"NM","hh1",416
2016,"NY","hh1",620
2016,"NC","hh1",366
2016,"ND","hh1",168
2016,"OH","hh1",366
2016,"OK","hh1",248
2016,"OR","hh1",188
2016,"PA","hh1",362
2016,"RI","hh1",126
2016,"SC","hh1",279
2016,"SD","hh1",162
2016,"TN","hh1",316
2016,"TX","hh1",881
2016,"UT","hh1",133
2016,"VT","hh1",156
2016,"VA","hh1",233
2016,"WA","hh1",198
2016,"WV","hh1",424
2016,"WI","hh1",165
2016,"WY","hh1",192
2016,"AL","hh2",356
2016,"AK","hh2",132
2016,"AZ","hh2",253
2016,"AR","hh2",333
2016,"CA","hh2",1224
2016,"CO","hh2",170
2016,"CT","hh2",123
2016,"DE","hh2",183
2016,"DC","hh2",231
2016,"FL","hh2",836
2016,"GA","hh2",362
2016,"HI","hh2",185
2016,"ID","hh2",255
2016,"IL","hh2",401
2016,"IN","hh2",237
2016,"IA","hh2",184
2016,"KS","hh2",195
2016,"KY","hh2",232
2016,"LA","hh2",410
2016,"ME","hh2",132
2016,"MD","hh2",161
2016,"MA","hh2",238
2016,"MI","hh2",341
2016,"MN","hh2",161
2016,"MS","hh2",318
2016,"MO","hh2",203
2016,"MT","hh2",318
2016,"NE","hh2",176
2016,"NV","hh2",231
2016,"NH","hh2",153
2016,"NJ","hh2",254
2016,"NM","hh2",365
2016,"NY","hh2",623
2016,"NC","hh2",360
2016,"ND","hh2",196
2016,"OH","hh2",433
2016,"OK","hh2",276
2016,"OR","hh2",226
2016,"PA","hh2",357
2016,"RI","hh2",137
2016,"SC","hh2",271
2016,"SD","hh2",138
2016,"TN","hh2",308
2016,"TX","hh2",975
2016,"UT","hh2",164
2016,"VT","hh2",166
2016,"VA","hh2",257
2016,"WA","hh2",248
2016,"WV","hh2",362
2016,"WI","hh2",211
2016,"WY","hh2",230
2016,"AL","hh3",228
2016,"AK","hh3",135
2016,"AZ","hh3",218
2016,"AR","hh3",235
2016,"CA","hh3",943
2016,"CO","hh3",163
2016,"CT","hh3",93
2016,"DE","hh3",137
2016,"DC","hh3",187
2016,"FL","hh3",606
2016,"GA","hh3",266
